Date,Object,Price,Location,Category,Object Type,Material,Link
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Antique Tin Egyptian Obelisk Model English Registry Mark Cleopatra's Needle Vtg",51.0,United States,Egyptian,tool ,metal ,https://www.ebay.com/itm/Antique-Tin-Egyptian-Obelisk-Model-English-Registry-Mark-Cleopatras-Needle-Vtg/192815387324?hash=item2ce4b152bc%3Ag%3A-DYAAOSwkHxcWQa%7E&LH_Auction=1
2019-01-27 00:00:00,"Sold  Jan 27, 2019   ** PENTAGRAM and TWO STARS **Ancient Bronze Roman Ring **AMAZING **",142.5,Serbia,Roman,jewellery ,metal ,https://www.ebay.com/itm/PENTAGRAM-and-TWO-STARS-Ancient-Bronze-Roman-Ring-AMAZING/254090345713?hash=item3b28f6fcf1%3Ag%3A1KgAAOSw8TJcR762&LH_Auction=1
2018-12-25 00:00:00,"Sold  Dec 25, 2018 MEDIEVAL CRUSADERS ERA BRONZE PENDANT CROSS - RARE HISTORIC ARTIFACT",26.0,Russia,Near east,jewellery religious ,metal ,https://www.ebay.com/itm/MEDIEVAL-CRUSADERS-ERA-BRONZE-PENDANT-CROSS-RARE-HISTORIC-ARTIFACT/183587017165?hash=item2abea391cd%3Ag%3AAqcAAOSwGYhcFNCk&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 Lot of 3 Roman&Greco roman frog oil lamps 1ST - 2nd century CE",32.0,United States,Greek,vessel ,,https://www.ebay.com/itm/Lot-of-3-Roman-Greco-roman-frog-oil-lamps-1ST-2nd-century-CE/183629465191?hash=item2ac12b4667%3Ag%3A2zkAAOSwcH5cKi1M&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 ANCIENT PHOENICIAN SILVERED RING WITH GLASS STONE 7.1gr 31mm (inner 21mm)",25.16,,Near east,jewellery ,glass stone metal ,
2019-02-10 00:00:00,"Sold  Feb 10, 2019 CIRCA 100-300AD ROMAN ERA BRONZE PHALLIC AMULET FERTILITY ICON",47.68,United Kingdom,Roman,jewellery ,metal ,https://www.ebay.com/itm/CIRCA-100-300AD-ROMAN-ERA-BRONZE-PHALLIC-AMULET-FERTILITY-ICON/153360471726?hash=item23b4ff16ae%3Ag%3A%7E2gAAOSwe7ZcVDym&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019 Rare Antique Ancient Egyptian Statue goddess Isis sekhmet toth Horus1427–1380BC",49.0,,Egyptian,statue,,
2018-12-21 00:00:00,"Sold  Dec 21, 2018 Ancient Viking bronze large fishing hook 10-12 century",8.05,Ukraine,Viking,tool ,metal ,https://www.ebay.com/itm/Ancient-Viking-bronze-large-fishing-hook-10-12-century/183580082694?hash=item2abe39c206%3Ag%3A96YAAOSw-GNcD7cK&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 ANCIENT ARTIFACT BYZANTINE BRONZE CROSS WITH SAINT",50.33,Austria,Byzantine,religious ,metal ,https://www.ebay.com/itm/ANCIENT-ARTIFACT-BYZANTINE-BRONZE-CROSS-WITH-SAINT/173675350369?hash=item286fdb8961%3Ag%3ACYAAAOSwMnFcBsT1&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019 Rare! Huge Genuine Natural Ancient Roman White Coral Bead Romans Antuque #519",17.0,Bulgaria,Roman,jewellery ,,https://www.ebay.com/itm/Rare-Huge-Genuine-Natural-Ancient-Roman-White-Coral-Bead-Romans-Antuque-519/333067271773?hash=item4d8c5b3e5d%3Ag%3AqqUAAOSwbWZadBWm&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Roman And Visigoth Zoomorphic Bronze Artefacts",1.32,Austria,Roman,?,metal ,https://www.ebay.com/itm/Roman-And-Visigoth-Zoomorphic-Bronze-Artefacts/401653135892?hash=item5d84647a14%3Ag%3Aor0AAOSwIGxcC7si&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC (5)",17.88,United Kingdom,Egyptian,jewellery ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-5/312448594832?hash=item48bf633390%3Ag%3AMA4AAOSwxvRcTxHs&LH_Auction=1
2019-03-01 00:00:00,"Sold  Mar 1, 2019 RARE AND SUPERB ANCIENT ROMAN GLASS FLASK - C. 2/3rd Cent. A.D.",88.93,United States,Roman,vessel ,glass ,https://www.ebay.com/itm/RARE-AND-SUPERB-ANCIENT-ROMAN-GLASS-FLASK-C-2-3rd-Cent-A-D/254138819601?hash=item3b2bdaa411%3Ag%3AdXQAAOSwsixcasek&LH_Auction=1
2019-02-14 00:00:00,"Sold  Feb 14, 2019 CIRCA 500BC ANCIENT PHOENICIAN GLASS MOSIAC BOTTLE RARE",53.0,Cyprus,Near east,vessel ,glass ,https://www.ebay.com/itm/CIRCA-500BC-ANCIENT-PHOENICIAN-GLASS-MOSIAC-BOTTLE-RARE/123637657721?hash=item1cc960f079%3Ag%3APHMAAOSwepdcXwpm&LH_Auction=1
2019-02-11 00:00:00,"Sold  Feb 11, 2019 Rare Bastet Ancient Egyptian Antique Statue With Hieroglyphics Bast Goddess",87.56,,Egyptian,statuetext ,,
2019-02-21 00:00:00,"Sold  Feb 21, 2019 AMAZING! ANCIENT PAINTED JUG WITH ANIMALS EARLY BRONZE AGE! 3000BC~~~no reserve",72.76,United States,Bronze age,vessel painting ,metal ,https://www.ebay.com/itm/AMAZING-ANCIENT-PAINTED-JUG-WITH-ANIMALS-EARLY-BRONZE-AGE-3000BC-no-reserve/192822774434?hash=item2ce5220aa2%3Ag%3Af7kAAOSwSjpcYimT&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Ancient Roman Iron Knife L=200x20mm 50gr.",17.5,,Roman,weapon tool ,metal ,
2019-01-26 00:00:00,"Sold  Jan 26, 2019 LOT OF 15 ANCIENT BYZANTINE CUP COINS - 045",45.0,Austria,Byzantine,coin,metal ,https://www.ebay.com/itm/LOT-OF-15-ANCIENT-BYZANTINE-CUP-COINS-045/223333254793?hash=item33ffb30689%3Ag%3APywAAOSwuytcQ2IX&LH_Auction=1
2019-01-21 00:00:00,"Sold  Jan 21, 2019 10# Old Rare Antique Islamic Balkan Caucasus Russian Dagger Kindjal Kinzal Signe",200.51,Germany,Islamic,weapon ,,https://www.ebay.com/itm/10-Old-Rare-Antique-Islamic-Balkan-Caucasus-Russian-Dagger-Kindjal-Kinzal-Signe/163482092205?hash=item26104ac2ad%3Ag%3AHRAAAOSw76lcOMan&LH_Auction=1
2019-02-04 00:00:00,"Sold  Feb 4, 2019 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA JAR -  L128",45.03,United Kingdom,Roman,vessel ,terracotta ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LEGIONARY-TERRACOTTA-JAR-L128/254099216689?hash=item3b297e5931%3Ag%3AJ0gAAOSwQy9cTwJD&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 Franklin Mint, The Fighting Men of the American Revolution - Connecticut Trumpet",10.0,United States,America,?,metal ,https://www.ebay.com/itm/Franklin-Mint-The-Fighting-Men-of-the-American-Revolution-Connecticut-Trumpet/332997174511?hash=item4d882da4ef%3Ag%3A98wAAOSwGVFcAiIa&LH_Auction=1
2019-01-20 00:00:00,"Sold  Jan 20, 2019 Ancient Unique Fantastic Roman Legionary Silver Ring * XII  1st-4th  century AD",174.81,United Kingdom,Roman,jewellery ,metal ,https://www.ebay.com/itm/Ancient-Unique-Fantastic-Roman-Legionary-Silver-Ring-XII-1st-4th-century-AD/292918007460?hash=item44334616a4%3Ag%3Aj4AAAOSwuJRb3yLT&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 Roman Bronze Hanging Incense Burner",17.99,United Kingdom,Roman,vessel ,metal ,https://www.ebay.com/itm/Roman-Bronze-Hanging-Incense-Burner/273616288707?hash=item3fb4cd3bc3%3Ag%3AaU0AAOSwH61cGQG9&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 Ancient Viking Catherine Wheel Cross Pendant - Copper-Alloy Circa:11th Century",26.47,United Kingdom,Viking,jewellery religious tool ,metal ,https://www.ebay.com/itm/Ancient-Viking-Catherine-Wheel-Cross-Pendant-Copper-Alloy-Circa-11th-Century/352566386410?hash=item5216981eea%3Ag%3AX0UAAOSwcOZcOMb1&LH_Auction=1
2019-01-17 00:00:00,"Sold  Jan 17, 2019 3 Ancient Neolithic Carnelian, Quartz Ear Plugs, Stone Age, VERY RARE !!",17.4,Germany,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/3-Ancient-Neolithic-Carnelian-Quartz-Ear-Plugs-Stone-Age-VERY-RARE/153337329762?hash=item23b39df862%3Ag%3Al48AAOSwjoFcOePU&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 Ancient Roman Senatorial Legionary Silver ring Leg XX Valeria Victrix AUGUSTUS",36.99,Bulgaria,Roman,jewellery ,metal ,https://www.ebay.com/itm/Ancient-Roman-Senatorial-Legionary-Silver-ring-Leg-XX-Valeria-Victrix-AUGUSTUS/163414911232?hash=item260c49a900%3Ag%3ADyIAAOSwYUZb9361&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019  Roman Style Genuine Green Tourmaline Intaglio Signet Seal",79.0,Germany,Roman,jewellery ,,https://www.ebay.com/itm/Roman-Style-Genuine-Green-Tourmaline-Intaglio-Signet-Seal/362510564088?hash=item5467503af8%3Ag%3AA6QAAOSwK1RcFi%7E1&LH_Auction=1
2019-01-31 00:00:00,"Sold  Jan 31, 2019 VERY RARE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (2)",27.81,United Kingdom,Roman,vessel,glass ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-CLEAR-GLASS-VESSEL-1st-Century-A-D-2/333033118910?hash=item4d8a521cbe%3Ag%3AFi4AAOSwSe5cSf5g&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 4 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",48.9,Germany,Pre-historic,weapon tool ,stone ,https://www.ebay.com/itm/4-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/143061903950?hash=item214f276a4e%3Ag%3Ae2YAAOSwwSJcHoNz&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 SUPERB ANCIENT ROMAN / MEDIEVAL GLASS VESSEL - 7,6 cm",46.0,Bosnia and Herzegovina,Roman,vessel,glass ,https://www.ebay.com/itm/SUPERB-ANCIENT-ROMAN-MEDIEVAL-GLASS-VESSEL-7-6-cm/132955406290?hash=item1ef4c27fd2%3Ag%3A1xkAAOSwpLxcaDDc&LH_Auction=1
2019-01-27 00:00:00,"Sold  Jan 27, 2019 Rare ancient Phoenician glass bead group , 300 bc",34.43,Cyprus,Near east,jewellery ,glass ,https://www.ebay.com/itm/Rare-ancient-Phoenician-glass-bead-group-300-bc/254089424175?hash=item3b28e8ed2f%3Ag%3AsRsAAOSwX3ZcR0kC&LH_Auction=1
2019-02-04 00:00:00,"Sold  Feb 4, 2019 INDUS VALLLEY CA.3000 BC ARCHAIC TERRACOTTA DECORATED BULL FIGURINE -",29.14,United Kingdom,Indus,statue ,terracotta ,https://www.ebay.com/itm/INDUS-VALLLEY-CA-3000-BC-ARCHAIC-TERRACOTTA-DECORATED-BULL-FIGURINE/153338863874?hash=item23b3b56102%3Ag%3AkZsAAOSwCWNcO58c&LH_Auction=1
2019-02-27 00:00:00,"Sold  Feb 27, 2019 Superb genuine ancient Roman Æ ring - unusual markings",21.19,,Roman,jewellery ,,
2018-12-29 00:00:00,"Sold  Dec 29, 2018 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (1)",11.92,United Kingdom,Near east,jewellery ,,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-SEAL-300-BC-1/312394250503?hash=item48bc25f907%3Ag%3AlQgAAOSwCNlcHjnE&LH_Auction=1
2019-01-31 00:00:00,"Sold  Jan 31, 2019 Ultra Rare Huge Stone Age Ancient Neolithic Anthromorphic  Bird Lid 4500 BC",104.62,United Kingdom,Pre-historic,tool ,stone ,https://www.ebay.com/itm/Ultra-Rare-Huge-Stone-Age-Ancient-Neolithic-Anthromorphic-Bird-Lid-4500-BC/333033748789?hash=item4d8a5bb935%3Ag%3Aif4AAOSwptZcSmKI&LH_Auction=1
2019-02-24 00:00:00,"Sold  Feb 24, 2019 BEAUTIFUL ANCIENT ROMAN GLASS IRIDESCENT CHALICE 200-300AD",42.38,United Kingdom,Roman,vessel ,glass ,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-ROMAN-GLASS-IRIDESCENT-CHALICE-200-300AD/153376804861?hash=item23b5f84ffd%3Ag%3AgEMAAOSwJVBcZCDV&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 30 Ancient Neolithic Carnelian, Red Jasper, Rock Crystal ..Beads, Stone Age TOP!",22.5,Germany,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/30-Ancient-Neolithic-Carnelian-Red-Jasper-Rock-Crystal-Beads-Stone-Age-TOP/153298040431?hash=item23b146766f%3Ag%3AZ2AAAOSwENVcDnoY&LH_Auction=1
2019-02-03 00:00:00,"Sold  Feb 3, 2019  ANCIENT ROMAN BRONZE MILITARY MOUNT. LION DEPICTION",26.17,,Roman,?,metal ,
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Roman silver trumpet brooch",34.0,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/Roman-silver-trumpet-brooch/302998890873?hash=item468c242979%3Ag%3Agm0AAOSwFx5cFkRo&LH_Auction=1
2019-02-20 00:00:00,"Sold  Feb 20, 2019 AUTHENTIC ANCIENT ROMAN LEGIONARY TERRACOTTA JAR -  L206",45.03,United Kingdom,Roman,vessel ,terracotta ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LEGIONARY-TERRACOTTA-JAR-L206/254114596057?hash=item3b2a6904d9%3Ag%3AvnAAAOSwyXtcXZ-9&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ANCIENT ROMAN BRONZE BROOCH DOUBLE HORSE HEADS",17.88,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-BROOCH-DOUBLE-HORSE-HEADS/153314031727?hash=item23b23a786f%3Ag%3AgNUAAOSwGq5cHsM8&LH_Auction=1
2019-02-04 00:00:00,"Sold  Feb 4, 2019 AUTHENTIC MEDIEVAL VIKING ERA LOT OF 3 MILITARY IRON ARROW HEADS - J190",41.05,United Kingdom,Viking,weapon ,metal ,https://www.ebay.com/itm/AUTHENTIC-MEDIEVAL-VIKING-ERA-LOT-OF-3-MILITARY-IRON-ARROW-HEADS-J190/254099255041?hash=item3b297eef01%3Ag%3AUv8AAOSwws5cTwqq&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 SCARCE ANCIENT PERSIAN SILVER CHALICE WITH PICTORIAL SCENES BEAUTIFUL ITEM",125.15,United Kingdom,Near east,vessel ,metal ,https://www.ebay.com/itm/SCARCE-ANCIENT-PERSIAN-SILVER-CHALICE-WITH-PICTORIAL-SCENES-BEAUTIFUL-ITEM/153297964309?hash=item23b1454d15%3Ag%3Ag-IAAOSwvNVcDmpM&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 BEAUTIFUL ANCIENT EGYPTIAN AMULET 300 BC (4)",7.28,United Kingdom,Egyptian,jewellery ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-AMULET-300-BC-4/312383740412?hash=item48bb8599fc%3Ag%3AgbAAAOSwAmJcF8UK&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 HIGHLY UNUSUAL CIRCA 1075-332BC ANCIENT EGYPTIAN TOKEN W/HIEROGLYPHS",2.91,United Kingdom,Egyptian,text ,,https://www.ebay.com/itm/HIGHLY-UNUSUAL-CIRCA-1075-332BC-ANCIENT-EGYPTIAN-TOKEN-W-HIEROGLYPHS/223287427821?hash=item33fcf7c2ed%3Ag%3AbX8AAOSwjrFb8aS8&LH_Auction=1
2019-02-26 00:00:00,"Sold  Feb 26, 2019  rare ancient viking Bronze ring solid Bird HEAD SYMBOL VERY Stunning",19.5,Morocco,Viking,jewellery ,metal ,https://www.ebay.com/itm/rare-ancient-viking-Bronze-ring-solid-Bird-HEAD-SYMBOL-VERY-Stunning/192828498843?hash=item2ce579639b%3Ag%3AJM0AAOSw1IhcO9H-&LH_Auction=1
2019-02-22 00:00:00,"Sold  Feb 22, 2019 ANTIQUE BRASS 4 ISLAMIC ILAM SIZE BETWEEN 1 TO 4 INCH",0.99,,Islamic,?,,
2019-02-03 00:00:00,"Sold  Feb 3, 2019 (9) Bigger Sahara Neolithic Colorful Stone Beads, Prehistoric African Artifacts",11.5,United States,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/9-Bigger-Sahara-Neolithic-Colorful-Stone-Beads-Prehistoric-African-Artifacts/233110825248?hash=item36467ce920%3Ag%3A%7EUgAAOSwLX5cTTTy&LH_Auction=1
2019-02-02 00:00:00,"Sold  Feb 2, 2019 d. MOJAVE DESERT LAKE MANIX PALEOLITHIC  STONE NEOLITHIC HANDAXE ARTIFACT",15.99,,Pre-historic,weapon tool ,stone ,
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Ancient Egyptian Faience Horus Eye Wristband Rare Eye Of Horus Bracelet",1.0,,Egyptian,jewellery ,glass ,
2019-01-29 00:00:00,"Sold  Jan 29, 2019 Rare Roman Glass Bottle Pendant . 1st 3rd Century ad",27.81,Austria,Roman,jewellery vessel ,glass ,https://www.ebay.com/itm/Rare-Roman-Glass-Bottle-Pendant-1st-3rd-Century-ad/264161182063?hash=item3d813bc16f%3Ag%3AQpsAAOSwiT1cLkjI&LH_Auction=1
2019-01-29 00:00:00,"Sold  Jan 29, 2019 Ancient Roman Silver Phallus Amulet Pendant Talisman Phallic Museum quality",20.5,,Roman,jewellery ,metal ,
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Very Rare Roman Bronze Fibula in the Shape of a Lyre (ca. 2nd - 4th Century A.D)",23.24,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/Very-Rare-Roman-Bronze-Fibula-in-the-Shape-of-a-Lyre-ca-2nd-4th-Century-A-D/233028834551?hash=item364199d4f7%3Ag%3A2fQAAOSwkDtcAqEg&LH_Auction=1
2019-01-24 00:00:00,"Sold  Jan 24, 2019 Ancient Roman Senatorial Legionary Silver ring Inscribed SPQR Museum Quality",17.0,,Roman,jewellery text ,metal ,
2019-02-28 00:00:00,"Sold  Feb 28, 2019 RARE ANCIENT ROMAN BRONZE RING WITH GALLEY SHIP ENGRAVING ON BEZEL M.A",54.3,Austria,Roman,jewellery statue ,metal ,https://www.ebay.com/itm/RARE-ANCIENT-ROMAN-BRONZE-RING-WITH-GALLEY-SHIP-ENGRAVING-ON-BEZEL-M-A/153389006142?hash=item23b6b27d3e%3Ag%3AAE0AAOSwHQxcbrD7&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 STUNNING SHABTI - CIRCA 664-332BC ANCIENT EGYPTIAN SHABTI W/HIEROGLYPHICS",9.27,United Kingdom,Egyptian,statue text ,,https://www.ebay.com/itm/STUNNING-SHABTI-CIRCA-664-332BC-ANCIENT-EGYPTIAN-SHABTI-W-HIEROGLYPHICS/223314391996?hash=item33fe9333bc%3Ag%3ArNwAAOSwK9ZcMmXu&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019  MASSIVE-ROMAN BRONZE WINGED PHALLUS FERTILITY SYMBOL 1st CENTURY BC-AD",68.87,Cyprus,Roman,?,metal ,https://www.ebay.com/itm/MASSIVE-ROMAN-BRONZE-WINGED-PHALLUS-FERTILITY-SYMBOL-1st-CENTURY-BC-AD/392203242883?hash=item5b51228d83%3Ag%3AEc0AAOSwI9FcJ3aY&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Ancient Viking bronze bracelet tracery ""Snake"". REALLY RARE TYPE",23.5,Russia,Viking,jewellery ,metal ,https://www.ebay.com/itm/Ancient-Viking-bronze-bracelet-tracery-Snake-REALLY-RARE-TYPE/183574428069?hash=item2abde379a5%3Ag%3ADEEAAOSwQ9lcC40H&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019 AMAZING - CIRCA 3300-1300BCE ANCIENT INDUS VALLEY TERRACOTTA BULL IDOL FIGURINE",45.03,United Kingdom,Indus,statue ,terracotta ,https://www.ebay.com/itm/AMAZING-CIRCA-3300-1300BCE-ANCIENT-INDUS-VALLEY-TERRACOTTA-BULL-IDOL-FIGURINE/223364352925?hash=item34018d8b9d%3Ag%3Ars0AAOSwR0dcRNjP&LH_Auction=1
2019-02-27 00:00:00,"Sold  Feb 27, 2019 Rare ancient Viking jade bead necklace, 9th to 11th Century ad",14.78,United Kingdom,Viking,jewellery ,,https://www.ebay.com/itm/Rare-ancient-Viking-jade-bead-necklace-9th-to-11th-Century-ad/254135589137?hash=item3b2ba95911%3Ag%3Akt0AAOSwGDNcb%7EYy&LH_Auction=1
2019-02-09 00:00:00,"Sold  Feb 9, 2019 VERY RARE LARGE ANCIENT ROMAN CLEAR GLASS VESSEL 1st Century A.D. (1)",50.33,United Kingdom,Roman,vessel,glass ,https://www.ebay.com/itm/VERY-RARE-LARGE-ANCIENT-ROMAN-CLEAR-GLASS-VESSEL-1st-Century-A-D-1/312459726884?hash=item48c00d1024%3Ag%3AXgIAAOSwkelcWDiD&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Saharian NEOLITHIC - Aplite TOOL - 79.5 mm LONG",9.0,Mauritania,Pre-historic,tool,,https://www.ebay.com/itm/Saharian-NEOLITHIC-Aplite-TOOL-79-5-mm-LONG/302992452680?hash=item468bc1ec48%3Ag%3AIa8AAOSwj5BcD8pC&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 Battle ax - late bronze Age, 15 century BC",42.0,Ukraine,Bronze age,weapon ,metal ,https://www.ebay.com/itm/Battle-ax-late-bronze-Age-15-century-BC/233059036559?hash=item364366ad8f%3Ag%3ALZoAAOSw5-hcHAhb&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 3 Ancient Neolithic Quartz Amulets, Stone Age, VERY RARE !!  TOP !!",3.76,Germany,Pre-historic,jewellery tool ,stone ,https://www.ebay.com/itm/3-Ancient-Neolithic-Quartz-Amulets-Stone-Age-VERY-RARE-TOP/153324882223?hash=item23b2e0092f%3Ag%3A8UYAAOSwJaxcK54W&LH_Auction=1
2019-02-23 00:00:00,"Sold  Feb 23, 2019 ANCIENT VIKING   bronze  FIBULA BROOCH",60.0,,Viking,clothing ,metal ,
2019-03-01 00:00:00,"Sold  Mar 1, 2019 Ancient Roman Bronze Hydria Handle depicting Centaur Creature, circa 150-250 Ad.",102.07,United Kingdom,Roman,?,metal ,https://www.ebay.com/itm/Ancient-Roman-Bronze-Hydria-Handle-depicting-Centaur-Creature-circa-150-250-Ad/264209666054?hash=item3d841f9006%3Ag%3AbkUAAOSwQKdccFmY&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 Solid Silver Roman King & Emperor Old Beautiful Seal Rare Ring   # 7T",72.0,Thailand,Roman,jewellery ,metal ,https://www.ebay.com/itm/Solid-Silver-Roman-King-Emperor-Old-Beautiful-Seal-Rare-Ring-7T/283315600574?hash=item41f6ecfcbe%3Ag%3AnekAAOSwC85cISYx&LH_Auction=1
2019-01-26 00:00:00,"Sold  Jan 26, 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC (2)",29.14,United Kingdom,Egyptian,jewellery ,,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-2/312437757582?hash=item48bebdd68e%3Ag%3AYZ8AAOSw5pRcRclB&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 Ancient Roman Carnelian, Agate Etching Bead From Afghan Romans VERY RARE!",18.0,United States,Roman,jewellery ,stone ,https://www.ebay.com/itm/Ancient-Roman-Carnelian-Agate-Etching-Bead-From-Afghan-Romans-VERY-RARE/132888904971?hash=item1ef0cbc50b%3Ag%3AomEAAOSwZ8pcFLaf&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Ultra Rare Huge Stone Age Ancient Neolithic Anthromorphic Vinca Idol 4500BC (1)",84.76,United Kingdom,Pre-historic,tool statue ,stone ,https://www.ebay.com/itm/Ultra-Rare-Huge-Stone-Age-Ancient-Neolithic-Anthromorphic-Vinca-Idol-4500BC-1/312418816217?hash=item48bd9cd0d9%3Ag%3AeTcAAOSwXc9cM4jl&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 LOVELY CIRCA 1075-715BC ANCIENT EGYPTIAN STONE KEY OF LIFE W/HIEROGLYPHS",54.3,United Kingdom,Egyptian,text household ,stone ,https://www.ebay.com/itm/LOVELY-CIRCA-1075-715BC-ANCIENT-EGYPTIAN-STONE-KEY-OF-LIFE-W-HIEROGLYPHS/223287294107?hash=item33fcf5b89b%3Ag%3AC1YAAOSwCVtcC7Zp&LH_Auction=1
2019-02-12 00:00:00,"Sold  Feb 12, 2019  BRITISH FOUND ANCIENT ROMAN BRONZE RING WITH DECORATED BEZEL",1.59,,Roman,jewellery ,metal ,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 ANTIQUE Carnelian Roman Intaglio SPHINX Human Lion Eagle Wing Signet Stamp Stone",14.99,Thailand,Roman,jewellery tool ,stone ,https://www.ebay.com/itm/ANTIQUE-Carnelian-Roman-Intaglio-SPHINX-Human-Lion-Eagle-Wing-Signet-Stamp-Stone/254008654969?hash=item3b24187c79%3Ag%3AMToAAOSwRbpcB4uN&LH_Auction=1
2019-02-18 00:00:00,"Sold  Feb 18, 2019 Rare ancient Egyptian blue glazed large scarab beetle , 300 bc",52.97,United Kingdom,Egyptian,jewellery ,glass ,https://www.ebay.com/itm/Rare-ancient-Egyptian-blue-glazed-large-scarab-beetle-300-bc/264195011800?hash=item3d833ff4d8%3Ag%3AfBEAAOSwAvFcZDbg&LH_Auction=1
2019-01-26 00:00:00,"Sold  Jan 26, 2019 Roman silver child brooch",26.0,United Kingdom,Roman,clothing ,metal ,https://www.ebay.com/itm/Roman-silver-child-brooch/303031918801?hash=item468e1c20d1%3Ag%3ATewAAOSwKOZcBD88&LH_Auction=1
2019-02-09 00:00:00,"Sold  Feb 9, 2019 ancient battle axe medieval viking Dane",150.0,Bulgaria,Viking,weapon ,,https://www.ebay.com/itm/ancient-battle-axe-medieval-viking-Dane/273686569242?hash=item3fb8fda11a%3Ag%3AwuwAAOSwiSVcLStt&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ROMAN BRONZE SNAKE SHAPE FIBULA",0.99,Bosnia and Herzegovina,Roman,clothing ,metal ,https://www.ebay.com/itm/ROMAN-BRONZE-SNAKE-SHAPE-FIBULA/323618205524?hash=item4b5925ef54%3Ag%3ATfMAAOSwiE1cIA0Z&LH_Auction=1
