Date,Object,Price,Location,Category,Object Type,Link
2018-12-10 00:00:00,"Sold  Dec 10, 2018 RARE VIKING SCANDINAVIAN ARCHAIC BRONZE DECORATED THOR'S HAMMER- WEREABLE GIFT -",63.24,United Kingdom,Viking,?,https://www.ebay.com/itm/RARE-VIKING-SCANDINAVIAN-ARCHAIC-BRONZE-DECORATED-THORS-HAMMER-WEREABLE-GIFT/153288872269?hash=item23b0ba914d%3Ag%3AXpIAAOSwyRdcBYxe&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 Rare Ancient Roman Legionary SILVER Ring - COLOSSEUM",68.0,Albania,Roman,?,https://www.ebay.com/itm/Rare-Ancient-Roman-Legionary-SILVER-Ring-COLOSSEUM/332965303261?hash=item4d864753dd%3Ag%3AWLsAAOSwIvBcGqg%7E&LH_Auction=1
2018-12-06 00:00:00,"Sold  Dec 6, 2018 60+ Neolithic Ancient Antique Collectible Trade Beads Old Rare Lot",2.8,United States,Pre-historic,?,https://www.ebay.com/itm/60-Neolithic-Ancient-Antique-Collectible-Trade-Beads-Old-Rare-Lot/163409329158?hash=item260bf47c06%3Ag%3ACbQAAOSwQzJcAz2b&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 6 Ancient Neolithic Red Jasper Beads, Stone Age, VERY RARE !!",0.99,Germany,Pre-historic,?,https://www.ebay.com/itm/6-Ancient-Neolithic-Red-Jasper-Beads-Stone-Age-VERY-RARE/143047878920?hash=item214e516908%3Ag%3AsFAAAOSwZddb9%7EXw&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Natural Real Persian Lovely Nishapur Turquoise Wonderful Color and Quality  # T8",15.0,United States,Near east,?,https://www.ebay.com/itm/Natural-Real-Persian-Lovely-Nishapur-Turquoise-Wonderful-Color-and-Quality-T8/223216134088?hash=item33f8b7e7c8%3Ag%3AcIgAAOSwAuJb3eGF&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Ancient Roman Agate intaglio Roman face Seal stone Lovely Pendant",12.16,,Roman,?,
2019-01-05 00:00:00,"Sold  Jan 5, 2019 rare ancient bronze ring viking artifact bronze ring authentic lot of 2 rings",10.99,Morocco,Viking,?,https://www.ebay.com/itm/rare-ancient-bronze-ring-viking-artifact-bronze-ring-authentic-lot-of-2-rings/254041454987?hash=item3b260cf98b%3Ag%3A-loAAOSwjrFcJJzc&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 BEAUTIFUL UNDATED EGYPTIAN GLAZED FAIENCE RING WITH PHAROAH BUST",44.59,United Kingdom,Egyptian,?,https://www.ebay.com/itm/BEAUTIFUL-UNDATED-EGYPTIAN-GLAZED-FAIENCE-RING-WITH-PHAROAH-BUST/153314058873?hash=item23b23ae279%3Ag%3AuY0AAOSwb8BcHs0c&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 1 Ancient Neolithic Clay Bead, Stone Age, VERY RARE !!  TOP !!",16.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Clay-Bead-Stone-Age-VERY-RARE-TOP/153241982328?hash=item23adef1578%3Ag%3AlxsAAOSw4KVb2wPq&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (8) LARGE 11 Cm",170.36,United Kingdom,Egyptian,?,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-8-LARGE-11-Cm/312317599613?hash=item48b7945f7d%3Ag%3AkVoAAOSwV1Vb6unf&LH_Auction=1
2018-12-02 00:00:00,"Sold  Dec 2, 2018 VERY UNIQUE - CIRCA 300-600AD ANCIENT ROMAN SMALL BRONZE MONKEY HEAD SPOON",54.21,United Kingdom,Roman,?,https://www.ebay.com/itm/VERY-UNIQUE-CIRCA-300-600AD-ANCIENT-ROMAN-SMALL-BRONZE-MONKEY-HEAD-SPOON/223252730021?hash=item33fae650a5%3Ag%3A9scAAOSwEONb-uxw&LH_Auction=1
2018-11-02 00:00:00,"Sold  Nov 2, 2018 Super Roman Ring",16.13,,Roman,?,
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (5)",20.65,Cyprus,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-5/312383647003?hash=item48bb842d1b%3Ag%3A6bgAAOSwx9lcF76B&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 VERY RARE EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (1) 11CM",41.3,United Kingdom,Egyptian,?,https://www.ebay.com/itm/VERY-RARE-EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-1-11CM/332932349163?hash=item4d84507ceb%3Ag%3AW74AAOSwzwVcCnh6&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Sahara Neolithic Point - Translucent Agate",4.99,United States,Pre-historic,?,https://www.ebay.com/itm/Sahara-Neolithic-Point-Translucent-Agate/264047827563?hash=item3d7a7a1a6b%3Ag%3ArJAAAOSwxgNb8akZ&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 Rare ancient glass Phoenician Bead ,300 bc",7.36,United Kingdom,Near east,?,https://www.ebay.com/itm/Rare-ancient-glass-Phoenician-Bead-300-bc/254053025105?hash=item3b26bd8551%3Ag%3ADAEAAOSwZ-9cL1lm&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 4 Sahara Neolithic triangles, (2 Effiel Tower points, 2 others scarce)",40.0,United States,Pre-historic,?,https://www.ebay.com/itm/4-Sahara-Neolithic-triangles-2-Effiel-Tower-points-2-others-scarce/303013978107?hash=item468d0a5ffb%3Ag%3A%7EewAAOSwK0tcKmrB&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 Ancient Egyptian Antiques Rare 11 Amulets  BC",5.0,Egypt,Egyptian,?,https://www.ebay.com/itm/Ancient-Egyptian-Antiques-Rare-11-Amulets-BC/163437730659?hash=item260da5db63%3Ag%3AhdUAAOSw-yJcGDIj&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 NEOLITHIC FLINT PICK",15.11,United Kingdom,Pre-historic,?,https://www.ebay.com/itm/NEOLITHIC-FLINT-PICK/352558541666?hash=item5216206b62%3Ag%3AmOAAAOSw64xcLI2T&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 THE HISTORY OF ROME 1819",29.68,United Kingdom,Roman,?,https://www.ebay.com/itm/THE-HISTORY-OF-ROME-1819/382657666642?hash=item59182c9e52%3Ag%3A6PYAAOSwX4VcBtfA&LH_Auction=1
2018-11-28 00:00:00,"Sold  Nov 28, 2018 5 Ancient Roman Gold Gilded Beads European Authentic Antiquity Artifact Greek",29.0,United States,Greek,?,https://www.ebay.com/itm/5-Ancient-Roman-Gold-Gilded-Beads-European-Authentic-Antiquity-Artifact-Greek/273573127417?hash=item3fb23aa4f9%3Ag%3AT4YAAOSwSDxbvUCd&LH_Auction=1
2018-11-22 00:00:00,"Sold  Nov 22, 2018 NICE and RARE ROMAN BRONZE RING  w/ RED GLASS STONE+++",29.99,Norway,Roman,?,https://www.ebay.com/itm/NICE-and-RARE-ROMAN-BRONZE-RING-w-RED-GLASS-STONE/223232471423?hash=item33f9b1317f%3Ag%3AMBoAAOSwhOxb0jmT&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Wonderful  Roman Evil eye protecting Stone high  karat Gold Ring  #7S",155.5,Thailand,Roman,?,https://www.ebay.com/itm/Wonderful-Roman-Evil-eye-protecting-Stone-high-karat-Gold-Ring-7S/273622353963?hash=item3fb529c82b%3Ag%3Amj0AAOSwzTFb8asr&LH_Auction=1
2018-11-12 00:00:00,"Sold  Nov 12, 2018 129-125 BC Seleucid King., Demetrius II Nicator Ancient Greek Silver Tetradrachm",53.0,United States,Greek,?,https://www.ebay.com/itm/129-125-BC-Seleucid-King-Demetrius-II-Nicator-Ancient-Greek-Silver-Tetradrachm/401629706777?hash=item5d82fefa19%3Ag%3A5WYAAOSwE%7EZb4I9p&LH_Auction=1
2018-11-09 00:00:00,"Sold  Nov 9, 2018 Ancient antique ROMAN legionary BRONZE SILVER Ring  artifact REALLY RARE TYPE !!",19.5,Morocco,Roman,?,https://www.ebay.com/itm/Ancient-antique-ROMAN-legionary-BRONZE-SILVER-Ring-artifact-REALLY-RARE-TYPE/173616040493?hash=item286c528a2d%3Ag%3AUmAAAOSwt6Nby7di&LH_Auction=1
2018-11-23 00:00:00,"Sold  Nov 23, 2018 ** White STONE ** ROMAN Silver / BRONZE RING Beautiful",4.84,,Roman,?,
2018-11-12 00:00:00,"Sold  Nov 12, 2018 ancient antique gold roman jewelry/ring",167.5,United States,Roman,?,https://www.ebay.com/itm/ancient-antique-gold-roman-jewelry-ring/302947281806?hash=item468910ab8e%3Ag%3AjMIAAOSw86Nb4OKQ&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 Very old Roman agate  carved  intaglio  seal bronze ring",10.0,Thailand,Roman,?,https://www.ebay.com/itm/Very-old-Roman-agate-carved-intaglio-seal-bronze-ring/123473309065?hash=item1cbf952d89%3Ag%3A4OcAAOSwjZlb4cQn&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 VERY RARE ANCIENT NEAR EASTERN CARNELIAN CYLINDER SEAL 300 BC (3)",23.23,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-CARNELIAN-CYLINDER-SEAL-300-BC-3/312384003783?hash=item48bb899ec7%3Ag%3AnTkAAOSwhrpcF-tP&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 81. Roman Ring",4.9,,Roman,?,
2019-01-07 00:00:00,"Sold  Jan 7, 2019 20 Ancient Egyptian Stone Beads, Egypt, VERY RARE!   TOP !!",41.56,United States,Egyptian,?,https://www.ebay.com/itm/20-Ancient-Egyptian-Stone-Beads-Egypt-VERY-RARE-TOP/143076848112?hash=item21500b71f0%3Ag%3AcE0AAOSwEJ1cLPPE&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018  FERTILITI APPLIQUE ROMAN BRONZE",0.99,Bosnia and Herzegovina,Roman,?,https://www.ebay.com/itm/FERTILITI-APPLIQUE-ROMAN-BRONZE/273555491587?hash=item3fb12d8b03%3Ag%3AwSoAAOSwSDxbnWtR&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 RARE INTACT PHOENICIAN DECORATIVE FLORAL FINGER RING 300BC  (1)",82.6,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-INTACT-PHOENICIAN-DECORATIVE-FLORAL-FINGER-RING-300BC-1/332932455133?hash=item4d84521add%3Ag%3A3IsAAOSwo1lcCoXj&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018  Ancient Roman Glass Wonderful patina Antique ring #Sh781",9.99,Thailand,Roman,?,https://www.ebay.com/itm/Ancient-Roman-Glass-Wonderful-patina-Antique-ring-Sh781/163426207473?hash=item260cf606f1%3Ag%3AtiAAAOSw6VNa8yg7&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 LOW OUTBID !! Rare Ancient VIKING SILVER Bronze RING 9-10 AD century ARTIFACT",1.25,Morocco,Viking,?,https://www.ebay.com/itm/LOW-OUTBID-Rare-Ancient-VIKING-SILVER-Bronze-RING-9-10-AD-century-ARTIFACT/173645091347?hash=item286e0dd213%3Ag%3A6BEAAOSw4YtbpXBD&LH_Auction=1
2018-12-13 00:00:00,"Sold  Dec 13, 2018 Roman Old Night Owl Solid Silver Seal intaglio Unique Ring  # 7E",179.6,Thailand,Roman,?,https://www.ebay.com/itm/Roman-Old-Night-Owl-Solid-Silver-Seal-intaglio-Unique-Ring-7E/283295741454?hash=item41f5bdf60e%3Ag%3AYioAAOSwj5BcDBwt&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 22. Roman Application With Lion Head",16.13,United Kingdom,Roman,?,https://www.ebay.com/itm/22-Roman-Application-With-Lion-Head/223193463790?hash=item33f75dfbee%3Ag%3AWAoAAOSwl4lbx28O&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Ottoman cigarette dish There are inscriptions It embodies people's Old and rare",0.99,Turkey,Near east,?,https://www.ebay.com/itm/Ottoman-cigarette-dish-There-are-inscriptions-It-embodies-peoples-Old-and-rare/143022720693?hash=item214cd186b5%3Ag%3A40cAAOSwXk9bmRTn&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING WITH FACES 300BC  (1)",33.56,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-BEAUTIFUL-PHOENICIAN-DECORATIVE-FINGER-RING-WITH-FACES-300BC-1/312352675977?hash=item48b9ab9889%3Ag%3Ak-0AAOSwujJcBTwD&LH_Auction=1
2018-12-02 00:00:00,"Sold  Dec 2, 2018 ANCIENT ROMAN BRONZE FINGER RING 002",6.08,United Kingdom,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-FINGER-RING-002/264059287958?hash=item3d7b28f996%3Ag%3AFYgAAOSwTxJb-t3S&LH_Auction=1
2018-12-02 00:00:00,"Sold  Dec 2, 2018 ANCIENT ROMAN BRONZE FINGER RING 001",4.13,Bulgaria,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-FINGER-RING-001/253998552788?hash=item3b237e56d4%3Ag%3AWNgAAOSw8iZb-t2n&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 Roman Agate Old stone  King Seal Face intaglio 22k karat Gold Ring 7.66 gram #5T",265.0,Thailand,Roman,?,https://www.ebay.com/itm/Roman-Agate-Old-stone-King-Seal-Face-intaglio-22k-karat-Gold-Ring-7-66-gram-5T/283239726109?hash=item41f2673c1d%3Ag%3AkWIAAOSwdrhb20Jx&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 4 Ancient Neolithic Rock Crystal Beads, Stone Age, VERY RARE !!",6.5,Germany,Pre-historic,?,https://www.ebay.com/itm/4-Ancient-Neolithic-Rock-Crystal-Beads-Stone-Age-VERY-RARE/143045605105?hash=item214e2eb6f1%3Ag%3A2v8AAOSwFAtcDTct&LH_Auction=1
2018-11-20 00:00:00,"Sold  Nov 20, 2018 LOT OF 3pcs. ANCIENT ROMAN IRON KNIVES, WELL CLEANED AND PRESERVED!!!",14.99,Norway,Roman,?,https://www.ebay.com/itm/LOT-OF-3pcs-ANCIENT-ROMAN-IRON-KNIVES-WELL-CLEANED-AND-PRESERVED/223229622201?hash=item33f985b7b9%3Ag%3ApE0AAOSw8-lb61Ye&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Roman Agate king stone face intaglio Silver Unique Old Ring    # 7S",38.0,Thailand,Roman,?,https://www.ebay.com/itm/Roman-Agate-king-stone-face-intaglio-Silver-Unique-Old-Ring-7S/273622311391?hash=item3fb52921df%3Ag%3AFYEAAOSwoZJcHnfd&LH_Auction=1
2018-12-17 00:00:00,"Sold  Dec 17, 2018 GOING OUT OF BUSINESS SALE! ANCIENT PAINTED BOWL-JUG! EARLY BRONZE AGE! 3000BC",45.0,United States,Bronze age,?,https://www.ebay.com/itm/GOING-OUT-OF-BUSINESS-SALE-ANCIENT-PAINTED-BOWL-JUG-EARLY-BRONZE-AGE-3000BC/192751375034?hash=item2ce0e092ba%3Ag%3ADlsAAOSwAbxcCyRB&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Silver fibula, Vikings, 10th century, Ukraine",29.0,Czech Republic,Viking,?,https://www.ebay.com/itm/Silver-fibula-Vikings-10th-century-Ukraine/123555055260?hash=item1cc474869c%3Ag%3AkyUAAOSwHu5cG4l6&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 EXCELLENT  ANCIENT GREEK ANIMAL CIRCA 300 BC LAPIS FIQURE #SR094",51.0,Thailand,Greek,?,https://www.ebay.com/itm/EXCELLENT-ANCIENT-GREEK-ANIMAL-CIRCA-300-BC-LAPIS-FIQURE-SR094/153320295369?hash=item23b29a0bc9%3Ag%3A-wIAAOSwcqxcJlL-&LH_Auction=1
2018-12-06 00:00:00,"Sold  Dec 6, 2018 RARE ROMAN PERIOD IRON MULE OR DONKEY SHOE, WELL PRESERVED+++",9.99,Norway,Roman,?,https://www.ebay.com/itm/RARE-ROMAN-PERIOD-IRON-MULE-OR-DONKEY-SHOE-WELL-PRESERVED/323575115326?hash=item4b56946e3e%3Ag%3A9JsAAOSwusdb9zE5&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 Viking Ring. Horned ring from 13-14 century. Ancient medieval ring.",10.0,Russia,Viking,?,https://www.ebay.com/itm/Viking-Ring-Horned-ring-from-13-14-century-Ancient-medieval-ring/332885512321?hash=item4d8185d081%3Ag%3ApzoAAOSw21Rb7sEA&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (3)",8.39,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-SEAL-300-BC-3/312408756363?hash=item48bd03508b%3Ag%3AANEAAOSwUPVcKiro&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 ** AMAZING ** Ancient Roman Silver  ** Legio VII Claudia ** Ring",35.0,Paracin,Roman,?,https://www.ebay.com/itm/AMAZING-Ancient-Roman-Silver-Legio-VII-Claudia-Ring/352559042552?hash=item5216280ff8%3Ag%3A5LsAAOSwzwVcLUmB&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018  INTACT-BYZANTINE ERA EGYPTIAN GLAZE STONE NILE RIVER FISH-PENDANT",14.2,Cyprus,Byzantine,?,https://www.ebay.com/itm/INTACT-BYZANTINE-ERA-EGYPTIAN-GLAZE-STONE-NILE-RIVER-FISH-PENDANT/392150076232?hash=item5b4df74b48%3Ag%3Aos0AAOSwEGpbx32K&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 Super Roman Bronze Ring",15.49,,Roman,?,
2018-12-15 00:00:00,"Sold  Dec 15, 2018 BEAUTIFUL ANCIENT EGYPTIAN RING 300 BC (2)",14.84,United Kingdom,Egyptian,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-RING-300-BC-2/312366542467?hash=item48ba7f2e83%3Ag%3Ac4cAAOSwOsFcDnqg&LH_Auction=1
2018-10-30 00:00:00,"Sold  Oct 30, 2018 ANCIENT ROMAN BRONZE PLUMB BOB",23.5,Ukraine,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-PLUMB-BOB/223200955801?hash=item33f7d04d99%3Ag%3A46EAAOSwcXpbz0W%7E&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 NobleSpirit {3970} Roman 7 1/2"" Bronze Lionhead Rare Chariot Ornament!",63.88,United States,Roman,?,https://www.ebay.com/itm/NobleSpirit-3970-Roman-7-1-2-Bronze-Lionhead-Rare-Chariot-Ornament/372507684045?hash=item56bb302ccd%3Ag%3AER4AAOSwenJb82iQ&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 EXTREMELY RARE PERSIAN GOLD ELECTRUM SEAL RING WITH CLEAR STONE CIRCA 500-300 B",325.23,Cyprus,Near east,?,https://www.ebay.com/itm/EXTREMELY-RARE-PERSIAN-GOLD-ELECTRUM-SEAL-RING-WITH-CLEAR-STONE-CIRCA-500-300-B/392165575238?hash=item5b4ee3ca46%3Ag%3AMnAAAOSwHStb3Lx5&LH_Auction=1
2018-11-09 00:00:00,"Sold  Nov 9, 2018 Roman Ancient Artifact Bronze Legionary Ring With stone",1.09,,Roman,?,
2018-11-18 00:00:00,"Sold  Nov 18, 2018 2919	Ancient Byzantine bronze cross",6.58,Serbia,Byzantine,?,https://www.ebay.com/itm/2919-Ancient-Byzantine-bronze-cross/173629124015?hash=item286d1a2daf%3Ag%3A9tIAAOSwUpFb48OD&LH_Auction=1
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Lot of 5x Ancient Roman Bronze Arrowheads L=20-29mm",11.59,,Roman,?,
2018-11-11 00:00:00,"Sold  Nov 11, 2018 ROMAN BRONZE MILITARY ARMOUR HINGE CIRCA 200-400 AD",1.28,,Roman,?,
2018-11-09 00:00:00,"Sold  Nov 9, 2018 4 Ancient Neolithic Rock Crystal, Quartz Beads, Stone Age, VERY RARE !!",2.25,Germany,Pre-historic,?,https://www.ebay.com/itm/4-Ancient-Neolithic-Rock-Crystal-Quartz-Beads-Stone-Age-VERY-RARE/143001235724?hash=item214b89b10c%3Ag%3AmawAAOSwfPlb3x9v&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 ASSORTED ANTIQUE ROMAN EAST KENT METAL DETECTING FIND MIXED BULK LOT",12.89,United Kingdom,Roman,?,https://www.ebay.com/itm/ASSORTED-ANTIQUE-ROMAN-EAST-KENT-METAL-DETECTING-FIND-MIXED-BULK-LOT/273543352922?hash=item3fb074525a%3Ag%3AWu4AAOSwXfVakt3u&LH_Auction=1
2018-11-28 00:00:00,"Sold  Nov 28, 2018 SCARCE-ROMAN REPUBLIC SILVER RING WITH DEPICTION PHALLUS - FERTILITY SYMBOL CA 5",56.79,Cyprus,Roman,?,https://www.ebay.com/itm/SCARCE-ROMAN-REPUBLIC-SILVER-RING-WITH-DEPICTION-PHALLUS-FERTILITY-SYMBOL-CA-5/202509370695?hash=item2f267fc547%3Ag%3A1u8AAOSwlelb9F5g&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 ANTIQUE OTTOMAN SULTAN A.J CLADDO GREEK EARTHENWARE PLATE 1865",150.0,United States,Near east,?,https://www.ebay.com/itm/ANTIQUE-OTTOMAN-SULTAN-A-J-CLADDO-GREEK-EARTHENWARE-PLATE-1865/302924726150?hash=item4687b87f86%3Ag%3AB2sAAOSwflBbuQZj&LH_Auction=1
2018-11-08 00:00:00,"Sold  Nov 8, 2018 Roman agate conical bead   circa 100-200 AD.",9.68,Cyprus,Roman,?,https://www.ebay.com/itm/Roman-agate-conical-bead-circa-100-200-AD/362475778498?hash=item54653d71c2%3Ag%3A-q4AAOSwGmZb2tik&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 ANCIENT BRONZE CELTIC AXE",103.5,Ukraine,Celt,?,https://www.ebay.com/itm/ANCIENT-BRONZE-CELTIC-AXE/183628505980?hash=item2ac11ca37c%3Ag%3A3RMAAOSwRWZcNjzE&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 Stunning Unique Ancient Roman Silver ring Senatorial Legionary Chi-Rho Intaglio",39.99,Bulgaria,Roman,?,https://www.ebay.com/itm/Stunning-Unique-Ancient-Roman-Silver-ring-Senatorial-Legionary-Chi-Rho-Intaglio/173707927914?hash=item2871cca16a%3Ag%3AcAMAAOSwAx9cBnTF&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 LOVELY EXTREMLY Ancient VIKING BRONZE RING museum quality ARTIFACT AMAZING RARE",0.99,Morocco,Viking,?,https://www.ebay.com/itm/LOVELY-EXTREMLY-Ancient-VIKING-BRONZE-RING-museum-quality-ARTIFACT-AMAZING-RARE/292867016134?hash=item44303c05c6%3Ag%3A7vwAAOSwPrtcBUmX&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 Beautiful Neolithic Flint Knife",0.99,United Kingdom,Pre-historic,?,https://www.ebay.com/itm/Beautiful-Neolithic-Flint-Knife/264058218244?hash=item3d7b18a704%3Ag%3AjkUAAOSwztVb-dzQ&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 SCARCE-ROMAN SILVER RING WITH ENGRAVED VOT V CIRCA 200-300 AD-WEARABLE",33.14,,Roman,?,
2018-11-09 00:00:00,"Sold  Nov 9, 2018 Vintage Antique Islamic Islam finger ring",14.2,United Kingdom,Islamic,?,https://www.ebay.com/itm/Vintage-Antique-Islamic-Islam-finger-ring/123465642125?hash=item1cbf20308d%3Ag%3A%7EnsAAOSwzCtb3HF9&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 ""  S P I D E R ""  ANCIENT SILVER ROMAN  RING!!!!",23.5,United Kingdom,Roman,?,https://www.ebay.com/itm/S-P-I-D-E-R-ANCIENT-SILVER-ROMAN-RING/153266650014?hash=item23af677b9e%3Ag%3Au7AAAOSwCvFb8b-e&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 A116..Byzantine style bronze cross.",12.0,United States,Byzantine,?,https://www.ebay.com/itm/A116-Byzantine-style-bronze-cross/233066544740?hash=item3643d93e64%3Ag%3An0EAAOSw6nNZrE6o&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 Stunning Unique Ancient Roman Silver ring Senatorial Legionary God Victoria Deer",23.0,Bulgaria,Roman,?,https://www.ebay.com/itm/Stunning-Unique-Ancient-Roman-Silver-ring-Senatorial-Legionary-God-Victoria-Deer/173640973225?hash=item286dcefba9%3Ag%3AbPEAAOSwuJRb7GUq&LH_Auction=1
2018-11-20 00:00:00,"Sold  Nov 20, 2018 Roman Bronze Ring",20.65,,Roman,?,
2018-11-19 00:00:00,"Sold  Nov 19, 2018 VIKING Kievan Rus' ANTIQUE Fragment PART Old BRONZE Eastern Europe 45x30x7 mm",0.99,Ukraine,Viking,?,https://www.ebay.com/itm/VIKING-Kievan-Rus-ANTIQUE-Fragment-PART-Old-BRONZE-Eastern-Europe-45x30x7-mm/292810647355?hash=item442cdfe73b%3Ag%3A1V8AAOSwG1Jb5ha5&LH_Auction=1
2019-01-08 00:00:00,"Sold  Jan 8, 2019 ANCIENT BYZANTINE BRONZE RING WITH CRUDE INSIGNIAS ON BEZEL",14.21,Austria,Byzantine,?,https://www.ebay.com/itm/ANCIENT-BYZANTINE-BRONZE-RING-WITH-CRUDE-INSIGNIAS-ON-BEZEL/153324521092?hash=item23b2da8684%3Ag%3AYOAAAOSwhspcK0WT&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 ANTIQUE ISLAMIC ARABIC BLUNDERBUSS WITH BRASS ENGRAVINGS; NON-FUNCTIONING",200.0,United States,Near east,?,https://www.ebay.com/itm/ANTIQUE-ISLAMIC-ARABIC-BLUNDERBUSS-WITH-BRASS-ENGRAVINGS-NON-FUNCTIONING/362505763840?hash=item546706fc00%3Ag%3AADsAAOSwylhb-I4I&LH_Auction=1
2018-11-03 00:00:00,"Sold  Nov 3, 2018 Celtic ring snake heads silver",37.0,Serbia,Celt,?,https://www.ebay.com/itm/Celtic-ring-snake-heads-silver/153237804053?hash=item23adaf5415%3Ag%3AeSkAAOSwVBRb13Av&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 ROMAN TERRACOTTA POT, RARE ANCIENT ARTIFACT (1)",42.58,United Kingdom,Roman,?,https://www.ebay.com/itm/ROMAN-TERRACOTTA-POT-RARE-ANCIENT-ARTIFACT-1/312418849649?hash=item48bd9d5371%3Ag%3AKB0AAOSwZ4RcM5F2&LH_Auction=1
