Date,Object,Price,Location,Category,Link
2018-12-09 00:00:00,"Sold  Dec 9, 2018 PART OF ANCIENT CELTIC WARRIORS BRONZE BELT  - 400/300 BC. - EXTREMELY RARE!",1.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/PART-OF-ANCIENT-CELTIC-WARRIORS-BRONZE-BELT-400-300-BC-EXTREMELY-RARE/132871886628?hash=item1eefc81724%3Ag%3AcFoAAOSw1m5bDAHe&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 SUPERB DECORATED BRONZE AGE RING - 2000/1500 BC - RARE!",10.5,Bosnia and Herzegovina,bronze age,https://www.ebay.com/itm/SUPERB-DECORATED-BRONZE-AGE-RING-2000-1500-BC-RARE/132882782344?hash=item1ef06e5888%3Ag%3ATW0AAOSwxG9b7ZhJ&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 HUGE LOT OF CELTIC, ROMAN, VIKING, MEDIEVAL METAL DETECTING FINDS - 500BC/1600AD",80.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/HUGE-LOT-OF-CELTIC-ROMAN-VIKING-MEDIEVAL-METAL-DETECTING-FINDS-500BC-1600AD/132856794649?hash=item1eeee1ce19%3Ag%3ABS0AAOSw2-pb7Z%7Ei&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 lot of 5 Roman medical tool",48.68,Slovakia,roman,https://www.ebay.com/itm/lot-of-5-Roman-medical-tool/292845292390?hash=item442ef08b66%3Ag%3AgaQAAOSwmkBcBCzW&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Antique Islamic Rose Water Sprinkler Gulab Pash Sterling Silver Inlay 18th 19th",221.5,,islamic,
2018-11-20 00:00:00,"Sold  Nov 20, 2018  VINTAGE ISLAMIC JEWELRY-OTTOMAN BROOCH HAND SILVER FILIGREE TURKISH",0.99,Algeria,islamic,https://www.ebay.com/itm/VINTAGE-ISLAMIC-JEWELRY-OTTOMAN-BROOCH-HAND-SILVER-FILIGREE-TURKISH/163366674008?hash=item2609699e58%3Ag%3AmlEAAOSwRBVb6zs9&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 SNAKE ** CELTIC / Dardani SILVER RING **",6.05,Bulgaria,celt,https://www.ebay.com/itm/SNAKE-CELTIC-Dardani-SILVER-RING/163368616342?hash=item2609874196%3Ag%3AesQAAOSwqIhb6MKF&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman bronze spoon",26.0,Cyprus,roman,https://www.ebay.com/itm/Roman-bronze-spoon/303011139407?hash=item468cdf0f4f%3Ag%3AedQAAOSwO6NcJj7K&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 The key to the Ottoman castle It has ancient writings Of bronze handmade rare",0.99,Turkey,islamic,https://www.ebay.com/itm/The-key-to-the-Ottoman-castle-It-has-ancient-writings-Of-bronze-handmade-rare/143022723447?hash=item214cd19177%3Ag%3AJ7sAAOSwCsRbx2bB&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 18# Antique Old Islamic Ottoman / Persian Handle, Khanjar Jambiya Jambya Knife",211.5,Germany,islamic,https://www.ebay.com/itm/18-Antique-Old-Islamic-Ottoman-Persian-Handle-Khanjar-Jambiya-Jambya-Knife/163409895623?hash=item260bfd20c7%3Ag%3AxhwAAOSw2%7ENcA6fH&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Lot of 5 roman and celtic brooches #2",45.44,United Kingdom,celt,https://www.ebay.com/itm/Lot-of-5-roman-and-celtic-brooches-2/292797377109?hash=item442c156a55%3Ag%3AoN0AAOSw%7Ejxb2gbf&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 PERSIA , QAJAR DYNASTY , BRONZE BELT BUCKLE ,  LION , SWORD , CROWN , شيروخورشيد",59.0,,islamic,
2018-10-31 00:00:00,"Sold  Oct 31, 2018 Great Ancient Celts Axe",14.99,China,celt,https://www.ebay.com/itm/Great-Ancient-Celts-Axe/264007743017?hash=item3d78167629%3Ag%3AJZYAAOSwCtNb0vyV&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 A brass jug with old Ottoman inscriptions and very rare . handmade",0.99,Turkey,islamic,https://www.ebay.com/itm/A-brass-jug-with-old-Ottoman-inscriptions-and-very-rare-handmade/143022759870?hash=item214cd21fbe%3Ag%3AxEAAAOSwVMJb5JVG&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Green Rare Old Agate Stone With Wonderful Writing Holy Quran Verses Dua Prayer",16.99,Thailand,islamic,https://www.ebay.com/itm/Green-Rare-Old-Agate-Stone-With-Wonderful-Writing-Holy-Quran-Verses-Dua-Prayer/323530533407?hash=item4b53ec2a1f%3Ag%3AtpQAAOSwHt1b3EmY&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Yamani Rare Old Agate Stone With Wonderful Writing Holy Quran Verses ایت الکرسی",16.5,,islamic,
2018-12-26 00:00:00,"Sold  Dec 26, 2018 ANTIQUE OTTOMAN STERLING SILVER MILITARY PRIZE CUP TUGHRA MILITARY BLAZON UNIQUE",155.0,Bulgaria,islamic,https://www.ebay.com/itm/ANTIQUE-OTTOMAN-STERLING-SILVER-MILITARY-PRIZE-CUP-TUGHRA-MILITARY-BLAZON-UNIQUE/273625093238?hash=item3fb5539476%3Ag%3AnwEAAOSwE9pb8tcZ&LH_Auction=1
2018-12-05 00:00:00,"Sold  Dec 5, 2018 Rare World Masterpiece Silver Inlay Panel Cairoware Persian Arab Panel Imam Ali",112.5,Egypt,islamic,https://www.ebay.com/itm/Rare-World-Masterpiece-Silver-Inlay-Panel-Cairoware-Persian-Arab-Panel-Imam-Ali/123510687344?hash=item1cc1cf8670%3Ag%3Asv0AAOSwT2Bb-ryR&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 51# Old Antique Islamic / Persian / Ottoman Dagger Jambiya Khanjar Silver Jade",153.5,Germany,islamic,https://www.ebay.com/itm/51-Old-Antique-Islamic-Persian-Ottoman-Dagger-Jambiya-Khanjar-Silver-Jade/163340048704?hash=item2607d35940%3Ag%3AShAAAOSwBrBbfGfI&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Celtic Pendant Amulet Miniature Sword  III- II century BC.(Authentic 100 %)",1.0,Serbia,celt,https://www.ebay.com/itm/Celtic-Pendant-Amulet-Miniature-Sword-III-II-century-BC-Authentic-100/264120396003?hash=item3d7ecd68e3%3Ag%3AbnQAAOSw%7EodcMTO7&LH_Auction=1
2018-11-30 00:00:00,"Sold  Nov 30, 2018 Saber / Sword of Khazar Khaganate (about 8 - 9 centuries) ORIGINAL! Length 83 cm",201.0,Germany,islamic,https://www.ebay.com/itm/Saber-Sword-of-Khazar-Khaganate-about-8-9-centuries-ORIGINAL-Length-83-cm/273571261550?hash=item3fb21e2c6e%3Ag%3AKE4AAOSwQwFbze00&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 3 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",5.5,Germany,celt,https://www.ebay.com/itm/3-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/153241975514?hash=item23adeefada%3Ag%3A6ZAAAOSwnWpb2wKW&LH_Auction=1
2018-11-15 00:00:00,"Sold  Nov 15, 2018 Unique Silver Old Huge Ring With  Afghan Old Lapis And Tiny Turquoise Stone  #4i",29.0,Thailand,islamic,https://www.ebay.com/itm/Unique-Silver-Old-Huge-Ring-With-Afghan-Old-Lapis-And-Tiny-Turquoise-Stone-4i/223218809957?hash=item33f8e0bc65%3Ag%3ALh4AAOSwVZ5b4Hqu&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 *RARE*  thrace button triskeles-bronze time celts 400-300 before christ",4.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/RARE-thrace-button-triskeles-bronze-time-celts-400-300-before-christ/273519172926?hash=item3faf035d3e%3Ag%3AQLMAAOSwnqpbuRYp&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 EXCELLENT RARE AFGHAN AGATE DANCING HORSE INTAGLIO ANTIQUE RING #SR094",9.99,Thailand,islamic,https://www.ebay.com/itm/EXCELLENT-RARE-AFGHAN-AGATE-DANCING-HORSE-INTAGLIO-ANTIQUE-RING-SR094/163474543903?hash=item260fd7951f%3Ag%3AejwAAOSwiKdcM6p%7E&LH_Auction=1
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Large Vintage Persian? Middle East Brass & Copper Dallah Coffee Pot Marked",29.99,United States,islamic,https://www.ebay.com/itm/Large-Vintage-Persian-Middle-East-Brass-Copper-Dallah-Coffee-Pot-Marked/302977088048?hash=item468ad77a30%3Ag%3Ae14AAOSw29Jb%7E95X&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Roman seal / signet ring",5.0,Germany,roman,https://www.ebay.com/itm/Roman-seal-signet-ring/303019976736?hash=item468d65e820%3Ag%3ARH4AAOSw%7EodcMQ3i&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Very Beautiful Persian Nisha-puri Lovely Turquoise Stone Persain Turquoise # Ai9",26.0,United States,islamic,https://www.ebay.com/itm/Very-Beautiful-Persian-Nisha-puri-Lovely-Turquoise-Stone-Persain-Turquoise-Ai9/223216095516?hash=item33f8b7511c%3Ag%3AyfUAAOSwtxlb3dli&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Roman seal / signet ring with lion",2.25,Slovakia,roman,https://www.ebay.com/itm/Roman-seal-signet-ring-with-lion/292771736187?hash=item442a8e2a7b%3Ag%3ApYsAAOSwseZbw4yn&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 CELTIC / Dardani 500 BC  Bronze BEAD **",0.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/CELTIC-Dardani-500-BC-Bronze-BEAD/153256811815?hash=item23aed15d27%3Ag%3Air0AAOSwNUlb7XUQ&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 BRONZE AGE SOLAR FIBULA BROOCH - 800 BC - RARE",1.0,United States,bronze age,https://www.ebay.com/itm/BRONZE-AGE-SOLAR-FIBULA-BROOCH-800-BC-RARE/132871875137?hash=item1eefc7ea41%3Ag%3Asu4AAOSwQFZbjC1L&LH_Auction=1
2018-11-29 00:00:00,"Sold  Nov 29, 2018 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar",21.49,India,islamic,https://www.ebay.com/itm/English-Arabic-Calendar-Astrolabe-Arabic-Globe-Navigation-Astrological-Calendar/264054446096?hash=item3d7adf1810%3Ag%3ASjkAAOSwus9bc9XO&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 RARE ANTIQUE COPPER INLAID SILVER HANDMADE ARABIC DALLAH ISLAMIC ART COFFEE POT",202.5,United Kingdom,islamic,https://www.ebay.com/itm/RARE-ANTIQUE-COPPER-INLAID-SILVER-HANDMADE-ARABIC-DALLAH-ISLAMIC-ART-COFFEE-POT/123530319246?hash=item1cc2fb158e%3Ag%3AT24AAOSwWAhcCaaF&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 Lantern Old Ottoman With prominent engravings handmade Old and very rare",0.99,Turkey,islamic,https://www.ebay.com/itm/Lantern-Old-Ottoman-With-prominent-engravings-handmade-Old-and-very-rare/143058121649?hash=item214eedb3b1%3Ag%3ARPAAAOSw%7EQhbtNel&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 *SC*WONDERFLY PRE-COLUMBIAN POTTERY FIGURE OF A LARGE MONKEY!",199.0,Denmark,america,https://www.ebay.com/itm/SC-WONDERFLY-PRE-COLUMBIAN-POTTERY-FIGURE-OF-A-LARGE-MONKEY/332912733617?hash=item4d83252db1%3Ag%3ApCUAAOSwg65b0jyl&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 KNEE BRONZE ROMAN FIBULA BROOCH",9.99,Latvia,roman,https://www.ebay.com/itm/KNEE-BRONZE-ROMAN-FIBULA-BROOCH/273508715082?hash=item3fae63ca4a%3Ag%3AWO0AAOSw-eJbw5ho&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 BYZANTINE LEAD BROCH PEDANT WITH GREEN AND WHITE BEADS",9.99,Bosnia and Herzegovina,byzantine,https://www.ebay.com/itm/BYZANTINE-LEAD-BROCH-PEDANT-WITH-GREEN-AND-WHITE-BEADS/273643036831?hash=item3fb665609f%3Ag%3AsTkAAOSw%7ExtcMnMK&LH_Auction=1
2018-12-13 00:00:00,"Sold  Dec 13, 2018 Antique Dallah Coffee Arab Gulf Islamic Pot Copper Hight 29 cm",365.0,Greece,islamic,https://www.ebay.com/itm/Antique-Dallah-Coffee-Arab-Gulf-Islamic-Pot-Copper-Hight-29-cm/362506302312?hash=item54670f3368%3Ag%3AzL4AAOSwoZJcDrUF&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Beautiful Old & Rare Yamani Agate Stone With Lovely Quranic Lucky Verses #QTOA66",16.5,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Old-Rare-Yamani-Agate-Stone-With-Lovely-Quranic-Lucky-Verses-QTOA66/223185664335?hash=item33f6e6f94f%3Ag%3AYbUAAOSwUlxbv6H2&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 ANTIQUE VINTAGE AMBER ISLAMIC 70 CM NECKLACE مسكية اسلامية بالعنبر الحر",2.85,,islamic,
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Roman star formed brooch / fibula",13.5,Bulgaria,roman,https://www.ebay.com/itm/Roman-star-formed-brooch-fibula/292771673290?hash=item442a8d34ca%3Ag%3ADIEAAOSwbF1bw4DO&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 CELTIC SILVER FILIGREEING Serpent Spiral FERTILITY EARRING !! RARE !!",0.99,Serbia,celt,https://www.ebay.com/itm/CELTIC-SILVER-FILIGREEING-Serpent-Spiral-FERTILITY-EARRING-RARE/153227112831?hash=item23ad0c317f%3Ag%3APQcAAOSwVXRbzLwE&LH_Auction=1
2018-11-29 00:00:00,"Sold  Nov 29, 2018 Vintage Antique Brass Islamic Arabic Bedouin Arabian Art Tea Coffee Pot Dallah",12.5,United States,islamic,https://www.ebay.com/itm/Vintage-Antique-Brass-Islamic-Arabic-Bedouin-Arabian-Art-Tea-Coffee-Pot-Dallah/302964646033?hash=item468a19a091%3Ag%3AFi4AAOSwyWxb8uQr&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 Saber / Sword of Khazar Khaganate (about 8 - 9 centuries) ORIGINAL! Length 72 cm",172.5,Ukraine,islamic,https://www.ebay.com/itm/Saber-Sword-of-Khazar-Khaganate-about-8-9-centuries-ORIGINAL-Length-72-cm/273619527383?hash=item3fb4fea6d7%3Ag%3AwscAAOSwVcVcG8Oz&LH_Auction=1
2018-12-31 00:00:00,"Sold  Dec 31, 2018 Very Old Beautiful Lapis lazuli Stone Amulet With Islamic writing    # 7V",24.5,Thailand,islamic,https://www.ebay.com/itm/Very-Old-Beautiful-Lapis-lazuli-Stone-Amulet-With-Islamic-writing-7V/283317475910?hash=item41f7099a46%3Ag%3AiMEAAOSwVcZcI9FV&LH_Auction=1
2018-11-01 00:00:00,"Sold  Nov 1, 2018 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar",17.14,India,islamic,https://www.ebay.com/itm/English-Arabic-Calendar-Astrolabe-Arabic-Globe-Navigation-Astrological-Calendar/264001235548?hash=item3d77b32a5c%3Ag%3ASjkAAOSwus9bc9XO&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 Scythian amulet. Man hunter. Scythians. Bronze. 6th century. about 35 mm.",29.0,Germany,celt,https://www.ebay.com/itm/Scythian-amulet-Man-hunter-Scythians-Bronze-6th-century-about-35-mm/273643121780?hash=item3fb666ac74%3Ag%3AZysAAOSw-4JcMoPt&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Dallah With rare Ottoman inscriptions and writings Of copper handmade",0.99,Turkey,islamic,https://www.ebay.com/itm/Dallah-With-rare-Ottoman-inscriptions-and-writings-Of-copper-handmade/143022740526?hash=item214cd1d42e%3Ag%3A0S0AAOSwiWZb5C6z&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 Lovely Ring Unique ring Ancient Early islamic Writing Lapis stone # 5J",9.99,Thailand,islamic,https://www.ebay.com/itm/Lovely-Ring-Unique-ring-Ancient-Early-islamic-Writing-Lapis-stone-5J/273517815028?hash=item3faeeea4f4%3Ag%3ALb0AAOSwgPBby4AI&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 Persian dish With engravings And unique writings handmade Old and very rare",0.99,,islamic,
2018-11-23 00:00:00,"Sold  Nov 23, 2018   2 Nice authentic  bronze Ancient Celtic ring money, 800-500 BC",1.99,Ukraine,celt,https://www.ebay.com/itm/2-Nice-authentic-bronze-Ancient-Celtic-ring-money-800-500-BC/273563859253?hash=item3fb1ad3935%3Ag%3AQ%7E8AAOSw8lhbuQgK&LH_Auction=1
2018-12-18 00:00:00,"Sold  Dec 18, 2018 Gold gilded old ring with beautiful Islamic yemani red agate stone #D1",19.99,Thailand,islamic,https://www.ebay.com/itm/Gold-gilded-old-ring-with-beautiful-Islamic-yemani-red-agate-stone-D1/183575022795?hash=item2abdec8ccb%3Ag%3AJiIAAOSwdhdb2HBF&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 ISLAMIC OTTOMAN GOLD MANUSCRIPT ON LEAF koran dervish sufi",49.0,France,islamic,https://www.ebay.com/itm/ISLAMIC-OTTOMAN-GOLD-MANUSCRIPT-ON-LEAF-koran-dervish-sufi/132902998200?hash=item1ef1a2d0b8%3Ag%3AShMAAOSwfgRb-rd-&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 OTTOMAN BRONZE SHIELD RING",9.5,Bulgaria,islamic,https://www.ebay.com/itm/OTTOMAN-BRONZE-SHIELD-RING/192753272370?hash=item2ce0fd8632%3Ag%3AXZoAAOSwrQ5cDX3%7E&LH_Auction=1
2018-11-01 00:00:00,"Sold  Nov 1, 2018 ANTIQUE filigree case MINIATURE QURAN",43.55,Turkey,islamic,https://www.ebay.com/itm/ANTIQUE-filigree-case-MINIATURE-QURAN/372480973458?hash=item56b9989a92%3Ag%3AG6AAAOSwsz9b0abk&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Celtic brooch - Bronze Age #2",18.5,United Kingdom,celt,https://www.ebay.com/itm/Celtic-brooch-Bronze-Age-2/292904894874?hash=item44327e019a%3Ag%3AkhkAAOSw2pBcMQid&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 ** EARRING ** SILVER  ROMAN CELTIC  ** RARE",7.65,,celt,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 ANCIENT CELTIC ROMAN SILVERED BRONZE HAIR - DRESS PIN - 100 BC - RARE",19.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/ANCIENT-CELTIC-ROMAN-SILVERED-BRONZE-HAIR-DRESS-PIN-100-BC-RARE/132871970072?hash=item1eefc95d18%3Ag%3AJaEAAOSwULVby8RH&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 Turkey Ottoman Empire, massive iron knocker from old wooden gate, authentic, RRR",29.99,Bulgaria,islamic,https://www.ebay.com/itm/Turkey-Ottoman-Empire-massive-iron-knocker-from-old-wooden-gate-authentic-RRR/232965703759?hash=item363dd6884f%3Ag%3AyPMAAOSwbsdahCFz&LH_Auction=1
2018-11-20 00:00:00,"Sold  Nov 20, 2018 Pre Columbian God of Fertility Clay stone figure",69.2,Denmark,america,https://www.ebay.com/itm/Pre-Columbian-God-of-Fertility-Clay-stone-figure/312317548263?hash=item48b79396e7%3Ag%3ARkgAAOSw9GVb6trS&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Large Antique Persian/ Middle-East Brass-Copper Dallah Coffee Pot- Hand Hammered",189.95,United States,islamic,https://www.ebay.com/itm/Large-Antique-Persian-Middle-East-Brass-Copper-Dallah-Coffee-Pot-Hand-Hammered/192715248047?hash=item2cdeb951af%3Ag%3AGsoAAOSwa29b4iK8&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 Islamic تاج هدهد رحاني نادرSpiritual Crown Hair Hoopoe Amulets magic Genuine HV",41.0,,islamic,
2018-12-24 00:00:00,"Sold  Dec 24, 2018 Yemen aqeeq agate carved عقيق يمني منقوش",35.0,,islamic,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 SUPERB ANCIENT CELTIC BRONZE DECORATION - 300/200 BC - RARE",1.25,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/SUPERB-ANCIENT-CELTIC-BRONZE-DECORATION-300-200-BC-RARE/132871885921?hash=item1eefc81461%3Ag%3ATNEAAOSwzI5bY4FA&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 MILITARY ROMAN CROSS SHAPE APPLIQUE",0.99,Bosnia and Herzegovina,roman,https://www.ebay.com/itm/MILITARY-ROMAN-CROSS-SHAPE-APPLIQUE/273641579717?hash=item3fb64f24c5%3Ag%3A5QgAAOSw3wFbnpws&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019  Perfect-Ancient-Celtic-Bronze-Ring-Pendant-Proto-Money",9.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/Perfect-Ancient-Celtic-Bronze-Ring-Pendant-Proto-Money/273643003531?hash=item3fb664de8b%3Ag%3ALjkAAOSw6n9cMmzR&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 8# Old Islamic Omani Silver Dagger jambiya Jambya Khanjar Bedouin with Belt",212.5,Germany,islamic,https://www.ebay.com/itm/8-Old-Islamic-Omani-Silver-Dagger-jambiya-Jambya-Khanjar-Bedouin-with-Belt/163409800047?hash=item260bfbab6f%3Ag%3A%7E-gAAOSwtaBcA42q&LH_Auction=1
2018-12-07 00:00:00,"Sold  Dec 7, 2018 Ancient Celtic bronze ornament",2.6,Serbia,celt,https://www.ebay.com/itm/Ancient-Celtic-bronze-ornament/223268743190?hash=item33fbdaa816%3Ag%3AcYQAAOSwtAlbwFJJ&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Roman silver phallic amulet",75.85,United Kingdom,roman,https://www.ebay.com/itm/Roman-silver-phallic-amulet/302981280417?hash=item468b1772a1%3Ag%3Aan8AAOSwD1pcBD54&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 44# Old Antique Ancient Roman, Yemen multi-colored Glass Bracelet",18.84,Germany,islamic,https://www.ebay.com/itm/44-Old-Antique-Ancient-Roman-Yemen-multi-colored-Glass-Bracelet/163410035745?hash=item260bff4421%3Ag%3AS1UAAOSwLNxcA8bW&LH_Auction=1
2018-11-17 00:00:00,"Sold  Nov 17, 2018 VINTAGE UNKNOWN- ISRAEL-ISLAMIC-ARABIC,FIXED BLADE KNIFE",9.99,Bulgaria,islamic,https://www.ebay.com/itm/VINTAGE-UNKNOWN-ISRAEL-ISLAMIC-ARABIC-FIXED-BLADE-KNIFE/132851452614?hash=item1eee904ac6%3Ag%3APooAAOSwsGxb50Ce&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 Very rare pottery Celtic drinking cup circa 600-400 BC. RESTORED",40.0,Germany,celt,https://www.ebay.com/itm/Very-rare-pottery-Celtic-drinking-cup-circa-600-400-BC-RESTORED/253965338294?hash=item3b218386b6%3Ag%3AGosAAOSwCVtb30OQ&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 SCARCE CELTIC BRONZE DECORATED FIBULA BROOCH WITH TWO PINS - 400 BC - RARE",5.5,,celt,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 LARGE ANCIENT CELTIC BRONZE SOLAR AMULET DECORATION - 200 BC - RARE",5.5,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/LARGE-ANCIENT-CELTIC-BRONZE-SOLAR-AMULET-DECORATION-200-BC-RARE/132871884685?hash=item1eefc80f8d%3Ag%3ASjMAAOSwFAtb4wiV&LH_Auction=1
2018-10-26 00:00:00,"Sold  Oct 26, 2018 CELTIC SOCK APPLICATION BRONZE evil eye",0.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/CELTIC-SOCK-APPLICATION-BRONZE-evil-eye/273519177439?hash=item3faf036edf%3Ag%3ADwwAAOSwNJxbnpb2&LH_Auction=1
2018-11-19 00:00:00,"Sold  Nov 19, 2018 Roman old  Ruby stone 22k karat Gold Beautiful Ring    # 6h",285.0,Thailand,roman,https://www.ebay.com/itm/Roman-old-Ruby-stone-22k-karat-Gold-Beautiful-Ring-6h/283260407252?hash=item41f3a2cdd4%3Ag%3Alu8AAOSwt%7E1b7GEW&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 Beautiful Old Silver And Brass Islamic Lucky Number Wonderful Rare Ring #34 RJSL",21.0,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Old-Silver-And-Brass-Islamic-Lucky-Number-Wonderful-Rare-Ring-34-RJSL/223190700383?hash=item33f733d15f%3Ag%3Ah2QAAOSwup1bxMGE&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Lot of 3 Roman trumpet brooch",26.51,Slovakia,roman,https://www.ebay.com/itm/Lot-of-3-Roman-trumpet-brooch/303011157693?hash=item468cdf56bd%3Ag%3AAf0AAOSwuvFcJkRU&LH_Auction=1
2018-11-24 00:00:00,"Sold  Nov 24, 2018 Ancient Mayan Clay Pottery Figure Head of God or Goddess No Reserve",11.0,United States,america,https://www.ebay.com/itm/Ancient-Mayan-Clay-Pottery-Figure-Head-of-God-or-Goddess-No-Reserve/173646802880?hash=item286e27efc0%3Ag%3AgBAAAOSwwvtb8JFJ&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 HUGE ISLAMIC ARABIC CAIROWARE INLAID WITH BRASS OTTOMAN CURTAIN CAABBA 288×190cm",1425.0,,islamic,
2019-01-10 00:00:00,"Sold  Jan 10, 2019 ANTIQUE OLD PERSIAN MIDDLE EASTERN ISLAMIC COPPER TEAPOT KETTLE DALLAH Signed",39.99,Jordan,islamic,https://www.ebay.com/itm/ANTIQUE-OLD-PERSIAN-MIDDLE-EASTERN-ISLAMIC-COPPER-TEAPOT-KETTLE-DALLAH-Signed/372556831263?hash=item56be1e1a1f%3Ag%3ApEQAAOSwEJ1cLsB0&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Jambiya Dagger Yemen Arabic Oman Arabian Knife Khanjar Islamic Sword Silver",300.0,Italy,islamic,https://www.ebay.com/itm/Jambiya-Dagger-Yemen-Arabic-Oman-Arabian-Knife-Khanjar-Islamic-Sword-Silver/254017352750?hash=item3b249d342e%3Ag%3AcXgAAOSwWh1bfppv&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 The key to the old castle With Ottoman code handmade Old and rare",0.99,Turkey,islamic,https://www.ebay.com/itm/The-key-to-the-old-castle-With-Ottoman-code-handmade-Old-and-rare/143041022966?hash=item214de8cbf6%3Ag%3ACV8AAOSwdzRbx3Sq&LH_Auction=1
