Object,Price,Location,Link
"Sold  Apr 11, 2019 HUGE OLD ANTIQUE ISLAMIC CAIROWARE INLAID SILVER OTTOMAN CURTAIN TOMB OF PROPHET","$5,100.00","cairo, Egypt",https://www.ebay.com/itm/HUGE-OLD-ANTIQUE-ISLAMIC-CAIROWARE-INLAID-SILVER-OTTOMAN-CURTAIN-TOMB-OF-PROPHET/123722592089?hash=item1cce70ef59%3Ag%3AVUEAAOSwRJFcprKq&LH_Auction=1
"Sold  Apr 11, 2019 A VERY BEAUTIFUL ISLAMIC OTTOMAN ARABIC REVIVAL SILVER INLAY KEY OF KAABA",$355.00,,
"Sold  Apr 11, 2019 Intact Excellent Old Unique Bronze Ring With Wonderful Intaglio #SR1168",$9.99,"bangkok, Thailand",https://www.ebay.com/itm/Intact-Excellent-Old-Unique-Bronze-Ring-With-Wonderful-Intaglio-SR1168/163633991234?hash=item2619588e42%3Ag%3AyL4AAOSwoMZcipQ5&LH_Auction=1
"Sold  Apr 11, 2019 Islamic Old Silver Plated Ring With Beautiful Turquoise Writing Stone # 3B",$19.99,"Bangkok , Thailand",https://www.ebay.com/itm/Islamic-Old-Silver-Plated-Ring-With-Beautiful-Turquoise-Writing-Stone-3B/183757237322?hash=item2ac8c8ec4a%3Ag%3AfOwAAOSwrUVclG66&LH_Auction=1
"Sold  Apr 11, 2019 A unique gold gilded old ring in shape of jug with Eye Gabree Lovely # AE1",$17.50,"Bangkok , Thailand",https://www.ebay.com/itm/A-unique-gold-gilded-old-ring-in-shape-of-jug-with-Eye-Gabree-Lovely-AE1/183757234719?hash=item2ac8c8e21f%3Ag%3AjqcAAOSwce1cQ2WN&LH_Auction=1
"Sold  Apr 11, 2019 ANTIQUE 1860 ISLAMIC FOLDING PENNY POCKET KNIFE with  Wooden HANDLE",$29.99,"New York, New York, United States",https://www.ebay.com/itm/ANTIQUE-1860-ISLAMIC-FOLDING-PENNY-POCKET-KNIFE-with-Wooden-HANDLE/333146702731?hash=item4d9117438b%3Ag%3AbLkAAOSwZbVcDVrL&LH_Auction=1
"Sold  Apr 11, 2019 Vintage Miniature Koran ANTIQUE Islamic book mini CORAN Case",$49.00,"Europe, Ukraine",https://www.ebay.com/itm/Vintage-Miniature-Koran-ANTIQUE-Islamic-book-mini-CORAN-Case/113704204748?hash=item1a794c79cc%3Ag%3ApMkAAOSw%7EHFcT3ul&LH_Auction=1
"Sold  Apr 10, 2019 3 Antique Middle Eastern Islamic Medieval Style Intaglio Pendants Old Jewelry",$17.95,"Auburn, Alabama, United States",https://www.ebay.com/itm/3-Antique-Middle-Eastern-Islamic-Medieval-Style-Intaglio-Pendants-Old-Jewelry/273792358505?hash=item3fbf4bd869%3Ag%3A-7oAAOSwOttccck%7E&LH_Auction=1
"Sold  Apr 10, 2019 Sassani Persian  Old king Wonderful Stunning Coin  #10Z",$28.00,"Bangkok, Thailand",https://www.ebay.com/itm/Sassani-Persian-Old-king-Wonderful-Stunning-Coin-10Z/283442320879?hash=item41fe7a95ef%3Ag%3ACxkAAOSw2cRcp7W3&LH_Auction=1
"Sold  Apr 10, 2019 Agate stone Islamic Stone Wonderful gold plated Lovely Ring  #10Z",$16.00,"Bangkok, Thailand",https://www.ebay.com/itm/Agate-stone-Islamic-Stone-Wonderful-gold-plated-Lovely-Ring-10Z/283442318866?hash=item41fe7a8e12%3Ag%3A86QAAOSwKZZcp7TZ&LH_Auction=1
"Sold  Apr 10, 2019 Lapis lazuli stone islamic old stone Gold gilding Lovely Ring  #10Z",$12.50,"Bangkok, Thailand",https://www.ebay.com/itm/Lapis-lazuli-stone-islamic-old-stone-Gold-gilding-Lovely-Ring-10Z/283442280618?hash=item41fe79f8aa%3Ag%3AmqMAAOSwPa1cp6oY&LH_Auction=1
"Sold  Apr 10, 2019 Antiqueخاتم خرز حيه مميزSpiritual 19AD Snake  stone Amulets 925 silver man ring",$69.99,,
"Sold  Apr 10, 2019 Antique حجر سلطاني مع عظم هدهدIslamic Spiritual Sultani with hoopoe Bone Amulets",$81.00,,
"Sold  Apr 10, 2019 Rare Single Ancient Viking Hack Silver Dirham Cut Coin 9th 11th Century Islamic",$7.22,"Helston, United Kingdom",https://www.ebay.com/itm/Rare-Single-Ancient-Viking-Hack-Silver-Dirham-Cut-Coin-9th-11th-Century-Islamic/323764370210?hash=item4b61dc3b22%3Ag%3AKjUAAOSwYyVclRf-&LH_Auction=1
"Sold  Apr 10, 2019 Ancient Islamic Style Stone Intaglio Middle Eastern Ring Museum Replica Medieval",$5.00,"Auburn, Alabama, United States",https://www.ebay.com/itm/Ancient-Islamic-Style-Stone-Intaglio-Middle-Eastern-Ring-Museum-Replica-Medieval/273792358497?hash=item3fbf4bd861%3Ag%3AH7gAAOSwnXhckbAi&LH_Auction=1
"Sold  Apr 10, 2019 ANCIENT GLASS WEIGHT WITH MONOGRAM BYZANTINE 400-700 AD",$115.00,"New York, New York, United States",https://www.ebay.com/itm/ANCIENT-GLASS-WEIGHT-WITH-MONOGRAM-BYZANTINE-400-700-AD/123727344351?hash=item1cceb972df%3Ag%3AqtUAAOSwNUlb-gli&LH_Auction=1
"Sold  Apr 10, 2019 ORİGİNAL BLACK KAABA KİSWAH",$500.00,,
"Sold  Apr 9, 2019 SUPERB LATE MEDIEVAL ISLAMIC GOLD GILDED RING WITH CARNELIAN EAGLE INTAGLIO",$26.24,"Didcot, United Kingdom",https://www.ebay.com/itm/SUPERB-LATE-MEDIEVAL-ISLAMIC-GOLD-GILDED-RING-WITH-CARNELIAN-EAGLE-INTAGLIO/153437995511?hash=item23b99e01f7%3Ag%3ADt0AAOSwjkJco3xi&LH_Auction=1
"Sold  Apr 9, 2019 Damascene dagger Inlaid with stones It has hand inscriptions Of copper Old rare",$10.00,"istanbul, Turkey",https://www.ebay.com/itm/Damascene-dagger-Inlaid-with-stones-It-has-hand-inscriptions-Of-copper-Old-rare/143201916301?hash=item21577fd58d%3Ag%3AH6sAAOSwdrpcEWx3&LH_Auction=1
"Sold  Apr 9, 2019 SUPERB LATE MEDIEVAL ISLAMIC GOLD GILDED RING WITH LAPIS LAZULI INTAGLIO STONE",$19.02,"Didcot, United Kingdom",https://www.ebay.com/itm/SUPERB-LATE-MEDIEVAL-ISLAMIC-GOLD-GILDED-RING-WITH-LAPIS-LAZULI-INTAGLIO-STONE/153437988239?hash=item23b99de58f%3Ag%3AvDAAAOSwJihco3xJ&LH_Auction=1
"Sold  Apr 9, 2019 SUPERB LATE MEDIEVAL ISLAMIC GOLD GILDED RING AGATE STONE SCORPION INTAGLIO SEAL",$26.24,"Didcot, United Kingdom",https://www.ebay.com/itm/SUPERB-LATE-MEDIEVAL-ISLAMIC-GOLD-GILDED-RING-AGATE-STONE-SCORPION-INTAGLIO-SEAL/153437998954?hash=item23b99e0f6a%3Ag%3A6sAAAOSw0bpco3wr&LH_Auction=1
"Sold  Apr 9, 2019  INTACT ISLAMIC LATE MEDIEVAL GOLD PLATED INTAGLIO SEAL RING WITH INSRCIPTIONS",$24.93,"CYPRUS, Cyprus",https://www.ebay.com/itm/INTACT-ISLAMIC-LATE-MEDIEVAL-GOLD-PLATED-INTAGLIO-SEAL-RING-WITH-INSRCIPTIONS/392270079985?hash=item5b551e67f1%3Ag%3A%7EkAAAOSwESdckTyC&LH_Auction=1
"Sold  Apr 8, 2019 Antique Brass Bowl Engraved Calligraphy Persian Islamic Writing Old ages curio",$7.00,"JODHPUR, RAJASTHAN, India",https://www.ebay.com/itm/Antique-Brass-Bowl-Engraved-Calligraphy-Persian-Islamic-Writing-Old-ages-curio/233185991432?hash=item364af7db08%3Ag%3ASzsAAOSwmrpconMG&LH_Auction=1
"Sold  Apr 8, 2019 Vintage Islamic Calligraphy engraved ring 11.15-gm us:7.5",$9.99,"Brooklyn, United States",https://www.ebay.com/itm/Vintage-Islamic-Calligraphy-engraved-ring-11-15-gm-us-7-5/192877455666?hash=item2ce8646932%3Ag%3A-z4AAOSwztVcOXBc&LH_Auction=1
"Sold  Apr 8, 2019 Natural Persian Islamic Carnelian ring 13.78-gm sizes us:8.5",$9.99,"Brooklyn, United States",https://www.ebay.com/itm/Natural-Persian-Islamic-Carnelian-ring-13-78-gm-sizes-us-8-5/202642272303?hash=item2f2e6bb02f%3Ag%3ApB0AAOSwS0JcgT0M&LH_Auction=1
"Sold  Apr 8, 2019 AUTHENTIC ISLAMIC ARABIC MANUSCRIPT. AS IBN AL-BAWWAB ART",$7.04,"sidi bel abbes, Algeria",https://www.ebay.com/itm/AUTHENTIC-ISLAMIC-ARABIC-MANUSCRIPT-AS-IBN-AL-BAWWAB-ART/183756927377?hash=item2ac8c43191%3Ag%3AJLoAAOSwzCRck-hL&LH_Auction=1
"Sold  Apr 7, 2019 PERSIA , PERSIAN TORQUISE SILVER RING , NICE BIG FIROOZEH STONE WITH NICE SHAHNK",$19.99,"Northolt, United Kingdom",https://www.ebay.com/itm/PERSIA-PERSIAN-TORQUISE-SILVER-RING-NICE-BIG-FIROOZEH-STONE-WITH-NICE-SHAHNK/303110434151?hash=item4692ca2d67%3Ag%3A5WYAAOSwkp5cnRxP&LH_Auction=1
"Sold  Apr 7, 2019 Antique Ottoman Turkish Silver Belt",$150.00,"Nice, France",https://www.ebay.com/itm/Antique-Ottoman-Turkish-Silver-Belt/192879775303?hash=item2ce887ce47%3Ag%3A7icAAOSwDaJcpP4u&LH_Auction=1
"Sold  Apr 7, 2019 Antique Islamic Persian Silver hinged lid Box Arabic calligraphy Islamic Motif",$250.00,"Tel - Aviv - Yafo, Israel",https://www.ebay.com/itm/Antique-Islamic-Persian-Silver-hinged-lid-Box-Arabic-calligraphy-Islamic-Motif/264263843659?hash=item3d875a3f4b%3Ag%3A6ZsAAOSwzOxcoXVV&LH_Auction=1
"Sold  Apr 7, 2019 SUPERB LATE MEDIEVAL ISLAMIC SILVERED RING WITH CARNELIAN STONE INTAGLIO",$8.53,"Didcot, United Kingdom",https://www.ebay.com/itm/SUPERB-LATE-MEDIEVAL-ISLAMIC-SILVERED-RING-WITH-CARNELIAN-STONE-INTAGLIO/153432977494?hash=item23b9517056%3Ag%3AhesAAOSwk1hcng%7Ei&LH_Auction=1
"Sold  Apr 7, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH STONES",$12.46,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-STONES/153432928413?hash=item23b950b09d%3Ag%3AmwgAAOSwaQtcngEo&LH_Auction=1
"Sold  Apr 7, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH BIRD DETAIL",$70.84,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-BIRD-DETAIL/153432929538?hash=item23b950b502%3Ag%3A%7E%7EQAAOSwLdVcngG7&LH_Auction=1
"Sold  Apr 7, 2019 Vintage Hallmarked  Islamic  Flowers / Birds Silver Cigarette Case",$105.50,"SOFIA, SOFIA, Bulgaria",https://www.ebay.com/itm/Vintage-Hallmarked-Islamic-Flowers-Birds-Silver-Cigarette-Case/303113310439?hash=item4692f610e7%3Ag%3AXtkAAOSwCm9coTux&LH_Auction=1
"Sold  Apr 7, 2019 Vintage Detailed Islamic Silver Cigarette Case",$79.99,"Valencia, California, United States",https://www.ebay.com/itm/Vintage-Detailed-Islamic-Silver-Cigarette-Case/293029940676?hash=item4439f20dc4%3Ag%3AbeoAAOSwOtFcoTOC&LH_Auction=1
"Sold  Apr 7, 2019 Islamic Medieval 5 Dirhems Multiface commercial weight. Dircham Monetary use.",$89.99,"Jerusalem, default, Israel",https://www.ebay.com/itm/Islamic-Medieval-5-Dirhems-Multiface-commercial-weight-Dircham-Monetary-use/392269060419?hash=item5b550ed943%3Ag%3AJxQAAOSwkEtbU4UG&LH_Auction=1
"Sold  Apr 7, 2019 Islamic Medieval 10 Dirhems Multiface commercial weight. Dircham Monetary use.",$39.99,"Jerusalem, default, Israel",https://www.ebay.com/itm/Islamic-Medieval-10-Dirhems-Multiface-commercial-weight-Dircham-Monetary-use/392269060421?hash=item5b550ed945%3Ag%3A7pgAAOSw4a1bU4RX&LH_Auction=1
"Sold  Apr 7, 2019 Islamic bronze 1 Dinar weight with Decoration. Monetary gold Dinar measure.",$24.99,"Jerusalem, default, Israel",https://www.ebay.com/itm/Islamic-bronze-1-Dinar-weight-with-Decoration-Monetary-gold-Dinar-measure/392269056306?hash=item5b550ec932%3Ag%3AwH0AAOSwYHxWNQbx&LH_Auction=1
"Sold  Apr 7, 2019 Persian Reza Schah Pahlavi Sword Schwert Kilij islamic",$560.00,"Frankfurt, Germany",https://www.ebay.com/itm/Persian-Reza-Schah-Pahlavi-Sword-Schwert-Kilij-islamic/163630311151?hash=item26192066ef%3Ag%3APbsAAOSwGrVco9VR&LH_Auction=1
"Sold  Apr 7, 2019 Ottoman Coral Turkey Silver Coin Abdul Aziz 1277 Ducati Jewelry 79 gr Lot 3 1870",$255.77,"Kiev, Ukraine",https://www.ebay.com/itm/Ottoman-Coral-Turkey-Silver-Coin-Abdul-Aziz-1277-Ducati-Jewelry-79-gr-Lot-3-1870/233181794307?hash=item364ab7d003%3Ag%3AJlgAAOSwUElcl0CZ&LH_Auction=1
"Sold  Apr 7, 2019 islamic hematite hadid stone حديد صيني اسلامي .. لا اله الا الله محمد رسول الله",$2.25,,
"Sold  Apr 7, 2019 Solid Silver Belt 84 Russia ГБ Nielo Dated 1871 38 Stamps Star David Moon Islam",$163.50,,
"Sold  Apr 7, 2019 legendary protection ring SZ 8 - خاتم الحماية الأسطوري, خاتم صد العين, للجنسين",$3.00,,
"Sold  Apr 7, 2019 OTTOMAN BRONZE SEAL STAMPER, TEXT",$7.50,"Tirane, Albania",https://www.ebay.com/itm/OTTOMAN-BRONZE-SEAL-STAMPER-TEXT/192876337890?hash=item2ce8535ae2%3Ag%3AS-MAAOSwgHxcoR1F&LH_Auction=1
"Sold  Apr 7, 2019 3645	Ancient Islamic terracotta pipe",$2.90,"London, United Kingdom",https://www.ebay.com/itm/3645-Ancient-Islamic-terracotta-pipe/173851750670?hash=item287a5f310e%3Ag%3Ar-gAAOSw2EJcmmn8&LH_Auction=1
"Sold  Apr 7, 2019 (16013)Early Islamic Lead Button from Shash oasis",$9.99,"Staten Island, New York, United States",https://www.ebay.com/itm/16013-Early-Islamic-Lead-Button-from-Shash-oasis/133008558170?hash=item1ef7ed885a%3Ag%3AZeoAAOSw4eRcjUI0&LH_Auction=1
"Sold  Apr 7, 2019 Islamic Bronze Make up Box &  Glass Gem",$29.00,,
"Sold  Apr 7, 2019 ANTIQUE BUTTERSCOTCH NATURAL AMBER & BONE SMOKING NARGILE MOUTHPIECE HOOKAH PIPE",$89.00,"jambol, default, Bulgaria",https://www.ebay.com/itm/ANTIQUE-BUTTERSCOTCH-NATURAL-AMBER-BONE-SMOKING-NARGILE-MOUTHPIECE-HOOKAH-PIPE/264262748920?hash=item3d87498af8%3Ag%3ACi4AAOSwd%7ERZQ%7El8&LH_Auction=1
"Sold  Apr 6, 2019 Ancient  terracotta oil lamp with nice floral decoration. Islamic period 7-8 CE",$20.00,"1, Israel",https://www.ebay.com/itm/Ancient-terracotta-oil-lamp-with-nice-floral-decoration-Islamic-period-7-8-CE/183755242949?hash=item2ac8aa7dc5%3Ag%3AFNkAAOSw0LhcNywq&LH_Auction=1
"Sold  Apr 6, 2019 Islamic Antique Fatimid Or Abbasid Wooden Panel Fragment","$2,500.00","UDAIPUR, RAJASTHAN, India",https://www.ebay.com/itm/Islamic-Antique-Fatimid-Or-Abbasid-Wooden-Panel-Fragment/352632643424?hash=item521a8b1f60%3Ag%3AizAAAOSwk1hcor8d&LH_Auction=1
"Sold  Apr 6, 2019 islamic Embroidery Metal thread weaving Kaabah Cover",$630.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/islamic-Embroidery-Metal-thread-weaving-Kaabah-Cover/352632376591?hash=item521a870d0f%3Ag%3Aw0YAAOSwf4BcebFc&LH_Auction=1
"Sold  Apr 6, 2019 Spiritual خاتم حجر هبهباب روحاني Habhab stone talisman 925 silver man ring 9US",$51.00,,
"Sold  Apr 6, 2019 Ancient Lapis lazuli holy islamic Verses stone made as gold plated pendant  #10V",$14.50,"Bangkok, Thailand",https://www.ebay.com/itm/Ancient-Lapis-lazuli-holy-islamic-Verses-stone-made-as-gold-plated-pendant-10V/283437740187?hash=item41fe34b09b%3Ag%3AvL8AAOSwkt9colaA&LH_Auction=1
"Sold  Apr 6, 2019 ANTIQUE OTTOMAN SILVER GOLDPLATE BELT BUCKLE TOUGRA THUNDER HALLMARKS",$210.00,"ATHENS GLYFADA, Greece",https://www.ebay.com/itm/ANTIQUE-OTTOMAN-SILVER-GOLDPLATE-BELT-BUCKLE-TOUGRA-THUNDER-HALLMARKS/283440928474?hash=item41fe6556da%3Ag%3AQl8AAOSw3AFcm1FG&LH_Auction=1
"Sold  Apr 6, 2019 Dallah Pot Coffee Antique Brass Islamic Arabic Middle Eastern Copper Bedouin Tea",$51.00,,https://www.ebay.com/itm/Dallah-Pot-Coffee-Antique-Brass-Islamic-Arabic-Middle-Eastern-Copper-Bedouin-Tea/401742556212?hash=item5d89b8ec34%3Ag%3ADvoAAOSwo-5cpLzb&LH_Auction=1
"Sold  Apr 6, 2019 Old Lapis Agate Stone Round  Islamic Turkish  Ring 8 US",$4.99,"moungchumphon, chumphon, Thailand",https://www.ebay.com/itm/Old-Lapis-Agate-Stone-Round-Islamic-Turkish-Ring-8-US/273787795488?hash=item3fbf063820%3Ag%3An2wAAOSwwChaqxS8&LH_Auction=1
"Sold  Apr 5, 2019 Antique Brass Ottoman Turkish Hand Hammered Brass Silver Belt Pieces Decoration",$89.00,"Seattle, Washington, United States",https://www.ebay.com/itm/Antique-Brass-Ottoman-Turkish-Hand-Hammered-Brass-Silver-Belt-Pieces-Decoration/223467028672?hash=item3407ac40c0%3Ag%3AAhUAAOSwB0hcoT49&LH_Auction=1
"Sold  Apr 5, 2019 Ottoman Empire antique silver ring, handmade 19. century",$21.50,"София, default, Bulgaria",https://www.ebay.com/itm/Ottoman-Empire-antique-silver-ring-handmade-19-century/283431206189?hash=item41fdd0fd2d%3Ag%3ANIMAAOSw2QxcgO11&LH_Auction=1
"Sold  Apr 5, 2019 VINTAGE Antique Islamic Dallah Coffee Pot Copper 100%,  Arabic,dalla,coffee tea",$0.99,"Round Lake, Illinois, United States",https://www.ebay.com/itm/VINTAGE-Antique-Islamic-Dallah-Coffee-Pot-Copper-100-Arabic-dalla-coffee-tea/392266230683?hash=item5b54e3ab9b%3Ag%3AYmEAAOSwcntcmgR%7E&LH_Auction=1
"Sold  Apr 4, 2019 Antique Silver ISLAMIC DALLAH COFFEE POT Nizwa bedouin MIDDLE EASTERN 15”",$75.00,,
"Sold  Apr 4, 2019 ** AMAZING ** Ottoman empire SILVER  ring  ** ABDUL HAMID I  **",$34.00,"Pireas, default, Greece",https://www.ebay.com/itm/AMAZING-Ottoman-empire-SILVER-ring-ABDUL-HAMID-I/352629114164?hash=item521a554534%3Ag%3AMjgAAOSwufRcnMus&LH_Auction=1
"Sold  Apr 4, 2019 Antique Ottoman Dagger   No Yatagan  Shamshir Sword",$17.00,,
"Sold  Apr 4, 2019 Mahmûd II, 1223-1255 H./1808-1839 AD. ISLAMIC OTTOMAN GOLD COIN 0.81g - 002",$64.90,,
"Sold  Apr 3, 2019 Antique FRENCH SWORD NAPOLEONIC Thick Saber Rapier",$74.00,,
"Sold  Apr 3, 2019 Antique Indo Persian Thick Sword Ottoman style Shamshir Saber",$108.50,"Woodbridge, Virginia, United States",https://www.ebay.com/itm/Antique-Indo-Persian-Thick-Sword-Ottoman-style-Shamshir-Saber/192872413728?hash=item2ce8177a20%3Ag%3AApsAAOSwN8xcnBWd&LH_Auction=1
"Sold  Apr 3, 2019 Old Antique Ancient North African Egyptian God Bes Talisman Amulet Charm Faience",$11.96,"Auburn, Alabama, United States",https://www.ebay.com/itm/Old-Antique-Ancient-North-African-Egyptian-God-Bes-Talisman-Amulet-Charm-Faience/273781401938?hash=item3fbea4a952%3Ag%3AP%7EgAAOSw5YlcTm%7Ep&LH_Auction=1
"Sold  Apr 3, 2019 Rare Antique Thick Heavy Indo Persian Yataghan Sword Ottoman style Shamshir",$305.00,"Woodbridge, Virginia, United States",https://www.ebay.com/itm/Rare-Antique-Thick-Heavy-Indo-Persian-Yataghan-Sword-Ottoman-style-Shamshir/192872374476?hash=item2ce816e0cc%3Ag%3AXjcAAOSw%7EihcnASa&LH_Auction=1
"Sold  Apr 3, 2019 Rare Antique Islamic Alawi book Manuscript 1286 AH 1860's AD complete 339 pages",$338.00,,
"Sold  Apr 3, 2019 Antique Islamic full Quran Roll Manuscripts Arabic Leather End dated",$461.00,,
"Sold  Apr 3, 2019 islamic Embroidery Metal thread weaving Kaabah Cover",$600.00,"Gotha, Florida, United States",https://www.ebay.com/itm/islamic-Embroidery-Metal-thread-weaving-Kaabah-Cover/352630246889?hash=item521a668de9%3Ag%3AmZkAAOSwzd5cfXwA&LH_Auction=1
"Sold  Apr 3, 2019 Very Old Beautiful Holy Name Islamic Lapis lazuli Stone Amulet  #10U",$13.00,"Bangkok, Thailand",https://www.ebay.com/itm/Very-Old-Beautiful-Holy-Name-Islamic-Lapis-lazuli-Stone-Amulet-10U/273784280352?hash=item3fbed09520%3Ag%3AII8AAOSw%7ElRcnnFS&LH_Auction=1
"Sold  Apr 3, 2019 Antique زوج خرز حيهSpiritual pair of snake khars bead with black Yashim Amulets",$69.99,,
"Sold  Apr 3, 2019 Lapis lazuli Stone Antique Stunning Holy islamic writing seal amulet  #10U",$17.11,"Bangkok, Thailand",https://www.ebay.com/itm/Lapis-lazuli-Stone-Antique-Stunning-Holy-islamic-writing-seal-amulet-10U/283434315775?hash=item41fe006fff%3Ag%3AgMIAAOSw8fpcnmvM&LH_Auction=1
"Sold  Apr 3, 2019 A group of Arabic copper coffee house antiques decorated in ceramic handicraft",$20.50,"Hebron, Israel",https://www.ebay.com/itm/A-group-of-Arabic-copper-coffee-house-antiques-decorated-in-ceramic-handicraft/401737952396?hash=item5d8972ac8c%3Ag%3AixEAAOSwxS9ciPIG&LH_Auction=1
"Sold  Apr 3, 2019 Wonderful Unique Gold Gilded Old Ring With Intaglio Horse Black Agate Stone #12G",$15.00,"Bangkok , Thailand",https://www.ebay.com/itm/Wonderful-Unique-Gold-Gilded-Old-Ring-With-Intaglio-Horse-Black-Agate-Stone-12G/183746471547?hash=item2ac824a67b%3Ag%3AfScAAOSw%7E65cbaHO&LH_Auction=1
"Sold  Apr 2, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH STONES",$1.30,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-STONES/153429355342?hash=item23b91a2b4e%3Ag%3A9AgAAOSw5XJcmiNs&LH_Auction=1
"Sold  Apr 2, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH STONES",$5.51,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-STONES/153429355342?hash=item23b91a2b4e%3Ag%3A9AgAAOSw5XJcmiNs&LH_Auction=1
"Sold  Apr 2, 2019 Rare Hoard of 20 Ancient Viking Hack Silver Dirham Cut Coins 9th 11th Century",$268.94,,
"Sold  Apr 1, 2019 Very Large Old Antique Islamic Middle Eastern Silver Ring 119.4 Grams",$32.00,"Moriarty, New Mexico, United States",https://www.ebay.com/itm/Very-Large-Old-Antique-Islamic-Middle-Eastern-Silver-Ring-119-4-Grams/303109568477?hash=item4692bcf7dd%3Ag%3AkusAAOSw0lhclW62&LH_Auction=1
"Sold  Apr 1, 2019 PAIR VINTAGE BRASS ISLAMIC ARABIC QUORAN VERSES PLATES BLACK/GREEN ON GOLD",$3.49,"Emmitsburg, Maryland, United States",https://www.ebay.com/itm/PAIR-VINTAGE-BRASS-ISLAMIC-ARABIC-QUORAN-VERSES-PLATES-BLACK-GREEN-ON-GOLD/143187172372?hash=item21569edc14%3Ag%3AezIAAOSwYu1cmSiV&LH_Auction=1
"Sold  Apr 1, 2019 Beautiful Old Green Agate Stone With Holy Quranic Blessing Verse Carved  # 6G",$15.00,"bangkok, United States",https://www.ebay.com/itm/Beautiful-Old-Green-Agate-Stone-With-Holy-Quranic-Blessing-Verse-Carved-6G/223457560980?hash=item34071bc994%3Ag%3A9nUAAOSwW4hcZQLw&LH_Auction=1
"Sold  Mar 31, 2019 ISLAMIC, TIMURID, late 14th century,BRONZE RING, WINGED HORSE TO RIGHT LOOK BACK",$37.00,"Northolt, United Kingdom",https://www.ebay.com/itm/ISLAMIC-TIMURID-late-14th-century-BRONZE-RING-WINGED-HORSE-TO-RIGHT-LOOK-BACK/303099473724?hash=item469222ef3c%3Ag%3AeRIAAOSwLqRcZIUT&LH_Auction=1
"Sold  Mar 31, 2019 19c Antique OTTOMAN TURKISH KHANJAR DAGGER  handemade !",$51.10,,
"Sold  Mar 31, 2019 Antique LARGE YEMEN JAMBIYA DAGGER handemade !",$103.50,,
"Sold  Mar 31, 2019 SUPERB LATE MEDIEVAL ISLAMIC SILVER RING WITH CARNELIAN BEAST INTAGLIO",$11.15,"Didcot, United Kingdom",https://www.ebay.com/itm/SUPERB-LATE-MEDIEVAL-ISLAMIC-SILVER-RING-WITH-CARNELIAN-BEAST-INTAGLIO/153423580152?hash=item23b8c20bf8%3Ag%3AMdoAAOSwLXFck2L-&LH_Auction=1
"Sold  Mar 31, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH INSERTS.",$6.81,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-INSERTS/153423585264?hash=item23b8c21ff0%3Ag%3AyGYAAOSwF2hck2Uv&LH_Auction=1
"Sold  Mar 31, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMAN SILVERED PENDANT WITH INSERTS.",$5.51,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMAN-SILVERED-PENDANT-WITH-INSERTS/153423585264?hash=item23b8c21ff0%3Ag%3AyGYAAOSwF2hck2Uv&LH_Auction=1
"Sold  Mar 31, 2019 18TH C. OTTOMAN BRONZE TOBACCO SMOKING PIPE",$11.50,"Graz, Austria",https://www.ebay.com/itm/18TH-C-OTTOMAN-BRONZE-TOBACCO-SMOKING-PIPE/202634559663?hash=item2f2df600af%3Ag%3A6mIAAOSwqNxcl941&LH_Auction=1
"Sold  Mar 31, 2019 pair spiritual copra snake stone زوج خرز الحية الروحاني",$73.00,,
"Sold  Mar 30, 2019 Qajar Antique Copper Silver Tone Islamic Persian Middle East Tray Engraved 5”",$24.99,,
"Sold  Mar 30, 2019 HUGE OLD ANTIQUE ISLAMIC CAIROWARE INLAID WITH BRASS OTTOMAN CURTAIN KAABA 6m","$4,650.00","cairo, Egypt",https://www.ebay.com/itm/HUGE-OLD-ANTIQUE-ISLAMIC-CAIROWARE-INLAID-WITH-BRASS-OTTOMAN-CURTAIN-KAABA-6m/123701032724?hash=item1ccd27f714%3Ag%3AEdoAAOSwC1hcksIY&LH_Auction=1
