Object,Price,Location,Seller,Link
"Jul 19, 2019 Ancient Celtic Bronze Pendant Amulet Shield Shape",$6.00,"European Union, Bulgaria",fromoldtimes,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Pendant-Amulet-Shield-Shape/223583911190?hash=item340ea3bd16%3Ag%3Aeo0AAOSwAwpc1YSl&LH_Auction=1
"Jul 19, 2019 Roman  Celtic ancient brooches fibula artifacts 2-3 century AD",$37.65,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-3-century-AD/163777109786?hash=item2621e05f1a%3Ag%3AQ6QAAOSwGfZdK15f&LH_Auction=1
"Jul 18, 2019 Authentic Ancient Celt Bronze Axe 1200 - 1000 BC",$175.00,"Kiev, Ukraine",vikingheritag,https://www.ebay.com/itm/Authentic-Ancient-Celt-Bronze-Axe-1200-1000-BC/183880168914?hash=item2ad01cb5d2%3Ag%3AdkUAAOSwtCJdKI-J&LH_Auction=1
"Jul 18, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$32.71,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153561958213?hash=item23c1018745%3Ag%3AkagAAOSwPrtdJwQF&LH_Auction=1
"Jul 18, 2019 Authentic Ancient Celt Bronze Axe 1200 - 1000 BC",$175.00,"Kiev, Ukraine",vikingheritag,https://www.ebay.com/itm/Authentic-Ancient-Celt-Bronze-Axe-1200-1000-BC/183880168914?hash=item2ad01cb5d2%3Ag%3AdkUAAOSwtCJdKI-J&LH_Auction=1
"Jul 18, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$32.71,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153561958213?hash=item23c1018745%3Ag%3AkagAAOSwPrtdJwQF&LH_Auction=1
"Jul 18, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE FIGURINE",$47.95,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-FIGURINE/153561958734?hash=item23c101894e%3Ag%3AZuEAAOSw3IxdJwQh&LH_Auction=1
"Jul 18, 2019 Ancient Celtic Bronze Pendant",$10.50,"European Union, Bulgaria",fromoldtimes,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Pendant/223579301156?hash=item340e5d6524%3Ag%3A-mMAAOSwx1Rc2nzP&LH_Auction=1
"Jul 17, 2019 GENUINE ANCIENT CELTIC BRONZE SOLAR AMULET? - UK FIND",$15.79,"Preston, United Kingdom",britannia-antiquities,https://www.ebay.com/itm/GENUINE-ANCIENT-CELTIC-BRONZE-SOLAR-AMULET-UK-FIND/312694293640?hash=item48ce084488%3Ag%3AwHwAAOSwCildJfbm&LH_Auction=1
"Jul 17, 2019 STUNNING GENUINE ANCIENT CELTIC BRONZE SOLAR RING - wearable",$39.33,"Preston, United Kingdom",britannia-antiquities,https://www.ebay.com/itm/STUNNING-GENUINE-ANCIENT-CELTIC-BRONZE-SOLAR-RING-wearable/401811331928?hash=item5d8dd25b58%3Ag%3AKhEAAOSwGM5dJfW3&LH_Auction=1
"Jul 17, 2019 CELTIC SCANDINAVIAN ANCIENT ARTIFACT SILVER ARCHER FINGER LEGIONARY RING",$24.59,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/CELTIC-SCANDINAVIAN-ANCIENT-ARTIFACT-SILVER-ARCHER-FINGER-LEGIONARY-RING/183877480556?hash=item2acff3b06c%3Ag%3ApFwAAOSwBJxdJjmS&LH_Auction=1
"Jul 17, 2019 METAL DETECTING FIND ROMANO -CELTIC BRONZE PENDANT AXE",$38.13,"london, United Kingdom",firehanger3,https://www.ebay.com/itm/METAL-DETECTING-FIND-ROMANO-CELTIC-BRONZE-PENDANT-AXE/392334728930?hash=item5b58f8dee2%3Ag%3AuRYAAOSwEWZdJggt&LH_Auction=1
"Jul 17, 2019 HALLSTATT CULTURE ANCIENT CELTIC SILVERED BRONZE FILIGREE EARRING 700-500 B.C.",$15.00,"Niš, default, Serbia",pana_nis,https://www.ebay.com/itm/HALLSTATT-CULTURE-ANCIENT-CELTIC-SILVERED-BRONZE-FILIGREE-EARRING-700-500-B-C/143322276571?hash=item215eac62db%3Ag%3Aa4AAAOSw9Gdcw2D5&LH_Auction=1
"Jul 16, 2019 1 Ancient Celtic Clay Bead Celts VERY RARE!  TOP !!",$10.57,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Clay-Bead-Celts-VERY-RARE-TOP/153562325051?hash=item23c107203b%3Ag%3AbsYAAOSwsXpdJ1A7&LH_Auction=1
"Jul 16, 2019 Mixed Metal Detecting Finds Including Celtic Ring.",$6.76,"Washington, Tyne and Wear, United Kingdom",veni_vidi_vici_coins,https://www.ebay.com/itm/Mixed-Metal-Detecting-Finds-Including-Celtic-Ring/192982221225?hash=item2ceea301a9%3Ag%3ASrQAAOSwNP5dJJDU&LH_Auction=1
"Jul 15, 2019 Alan saber/sword. 11-13th century.The handle is encrusted or processed with silv",$305.00,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Alan-saber-sword-11-13th-century-The-handle-is-encrusted-or-processed-with-silv/401809149969?hash=item5d8db11011%3Ag%3ARhQAAOSwvH5dI3co&LH_Auction=1
"Jul 15, 2019 Sword of the Viking. The Vikings. Big Battle/Combat sword. 84 cm",$525.00,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Big-Battle-Combat-sword-84-cm/401809132320?hash=item5d8db0cb20%3Ag%3AbXcAAOSwIuVdI2%7EE&LH_Auction=1
"Jul 15, 2019 VIKING CELTIC ANCIENT ARTIFACT BRONZE ZOOMORPHIC FIBULA BOAR",$6.76,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/VIKING-CELTIC-ANCIENT-ARTIFACT-BRONZE-ZOOMORPHIC-FIBULA-BOAR/183875448240?hash=item2acfd4adb0%3Ag%3A8dAAAOSwN2ZdI6Xp&LH_Auction=1
"Jul 15, 2019 VIKING CELTIC ANCIENT ARTIFACT BRONZE PENDANT WITH HORN AMULET",$62.71,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/VIKING-CELTIC-ANCIENT-ARTIFACT-BRONZE-PENDANT-WITH-HORN-AMULET/173958444268?hash=item2880bb34ec%3Ag%3AxTIAAOSwvFNdI58E&LH_Auction=1
"Jul 14, 2019 CELTIC BRONZE EAGLE RING",$0.99,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/CELTIC-BRONZE-EAGLE-RING/323853113761?hash=item4b672659a1%3Ag%3AqVYAAOSwHItdInAa&LH_Auction=1
"Jul 14, 2019 PURE GOLD Celtic  RING ** TWO HEADED SNAKE ** RARE",$257.00,"europe, Serbia",master-numismatics,https://www.ebay.com/itm/PURE-GOLD-Celtic-RING-TWO-HEADED-SNAKE-RARE/163768341474?hash=item26215a93e2%3Ag%3Ak9IAAOSwX%7E9dIj63&LH_Auction=1
"Jul 14, 2019 Celtic Bronze RING ** TWO HEAD SNAKE ** RARE",$10.50,"EUROPE, Serbia",master-numismatics,https://www.ebay.com/itm/Celtic-Bronze-RING-TWO-HEAD-SNAKE-RARE/163768288294?hash=item262159c426%3Ag%3AMW0AAOSwZoBdIkog&LH_Auction=1
"Jul 14, 2019 ** EAGLE ** CELTIC - ROMAN LEGIONARY Bronze RING",$8.50,"EUROPE, Serbia",master-numismatics,https://www.ebay.com/itm/EAGLE-CELTIC-ROMAN-LEGIONARY-Bronze-RING/163768322906?hash=item26215a4b5a%3Ag%3AV3UAAOSwUWldIknY&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient brooches fibula artifacts 2 century AD 150 CE",$57.86,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-century-AD-150-CE/163771069327?hash=item262184338f%3Ag%3AWJsAAOSw%7EBtdJQ5I&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient brooches fibula artifacts 2 century AD 150 CE",$41.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-century-AD-150-CE/163771069327?hash=item262184338f%3Ag%3AWJsAAOSw%7EBtdJQ5I&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient brooches fibula artifacts 2 century AD 150 CE",$52.86,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-century-AD-150-CE/163771069327?hash=item262184338f%3Ag%3AWJsAAOSw%7EBtdJQ5I&LH_Auction=1
"Jul 14, 2019 PHALLUS ** CELTIC Bronze Fertility AMULET Pendant ** 500 BC",$23.00,"EUROPE, Serbia",master-numismatics,https://www.ebay.com/itm/PHALLUS-CELTIC-Bronze-Fertility-AMULET-Pendant-500-BC/163768390565?hash=item26215b53a5%3Ag%3AsNoAAOSwS-FdIlQk&LH_Auction=1
"Jul 14, 2019 Lot of 5 Ancient Roman and Celtic Bronze Fibula, Brooch 2. Century, One Zoomorph",$42.00,"London, United Kingdom",virus_1984,https://www.ebay.com/itm/Lot-of-5-Ancient-Roman-and-Celtic-Bronze-Fibula-Brooch-2-Century-One-Zoomorph/392331474167?hash=item5b58c734f7%3Ag%3AvycAAOSwNQNc2Kfe&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$54.86,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163771019362?hash=item2621837062%3Ag%3Apf8AAOSwjVhdJQF3&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient artifacts brooches fibula 1 century AD",$20.50,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-artifacts-brooches-fibula-1-century-AD/163771012719?hash=item262183566f%3Ag%3ARgcAAOSwyOJdJQBI&LH_Auction=1
"Jul 14, 2019 Roman  Celtic ancient tools  tweezers stylus 1 century AD",$1.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-tools-tweezers-stylus-1-century-AD/163771007281?hash=item2621834131%3Ag%3Ai9AAAOSwtEZdJP7F&LH_Auction=1
"Jul 14, 2019 ANCIENT CELTIC HALSTATT IRON AGE SPIRAL SPECTACLE FIBULA BROOCH VERY RARE",$50.41,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-HALSTATT-IRON-AGE-SPIRAL-SPECTACLE-FIBULA-BROOCH-VERY-RARE/153552760785?hash=item23c0752fd1%3Ag%3AFFYAAOSwd8hdHdDq&LH_Auction=1
"Jul 14, 2019 CELTIC BRONZE FIGURE, HORSE RIDER",$12.50,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/CELTIC-BRONZE-FIGURE-HORSE-RIDER/192979807746?hash=item2cee7e2e02%3Ag%3AMDwAAOSwVhhdIk3x&LH_Auction=1
"Jul 14, 2019 SCARCE - CELTIC BRONZE HORSE STATUE CIRCA 1500-1000 BCE - STUNNING EXAMPLE",$157.38,"Lowestoft, United Kingdom",theancienttimes,https://www.ebay.com/itm/SCARCE-CELTIC-BRONZE-HORSE-STATUE-CIRCA-1500-1000-BCE-STUNNING-EXAMPLE/264387291882?hash=item3d8eb5eaea%3Ag%3A-lEAAOSwRwddHf8%7E&LH_Auction=1
"Jul 14, 2019 SILVER BYZANTINE FERTILITY PENDANT",$8.50,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/SILVER-BYZANTINE-FERTILITY-PENDANT/273919789157?hash=item3fc6e44865%3Ag%3At2IAAOSwFaldF5fo&LH_Auction=1
"Jul 14, 2019 CELTIC BRONZE OMEGA BRACALET",$5.14,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/CELTIC-BRONZE-OMEGA-BRACALET/273919783665?hash=item3fc6e432f1%3Ag%3AmJIAAOSwJm9cetSW&LH_Auction=1
"Jul 14, 2019 Ancient late Roman or Byzantine iron spur military",$1.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-late-Roman-or-Byzantine-iron-spur-military/273919782058?hash=item3fc6e42caa%3Ag%3ALb0AAOSwTFRc88rq&LH_Auction=1
"Jul 14, 2019 ANCIENT IRON  LATEN FIBULA BROOCH",$1.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/ANCIENT-IRON-LATEN-FIBULA-BROOCH/273919781224?hash=item3fc6e42968%3Ag%3ArAYAAOSwHQxcvLVP&LH_Auction=1
"Jul 14, 2019 FERTILITY CELTIC BRONZE LUNAR PENDANT",$0.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/FERTILITY-CELTIC-BRONZE-LUNAR-PENDANT/273919779823?hash=item3fc6e423ef%3Ag%3AmYAAAOSwyzdchWxE&LH_Auction=1
"Jul 14, 2019 ANCIENT LOT CELTIC TRISKELES",$6.50,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/ANCIENT-LOT-CELTIC-TRISKELES/401808177582?hash=item5d8da239ae%3Ag%3AIcYAAOSwArNdBP1R&LH_Auction=1
"Jul 14, 2019 Un researched Iron Age / Celtic enamelled bronze mount metal detecting detector",$42.91,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Un-researched-Iron-Age-Celtic-enamelled-bronze-mount-metal-detecting-detector/392316116206?hash=item5b57dcdcee%3Ag%3A%7Ea4AAOSwHIVdCRQK&LH_Auction=1
"Jul 14, 2019  Bronze Celtic Pre Coin Age Proto Money",$7.50,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/Bronze-Celtic-Pre-Coin-Age-Proto-Money/401808172986?hash=item5d8da227ba%3Ag%3AeRYAAOSw1J1dIh6C&LH_Auction=1
"Jul 14, 2019 Iron Age / Celtic bronze lunar belt decoration moon  metal detecting detector",$9.20,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Iron-Age-Celtic-bronze-lunar-belt-decoration-moon-metal-detecting-detector/392314897867?hash=item5b57ca45cb%3Ag%3AR9kAAOSw7N5dBkC4&LH_Auction=1
"Jul 13, 2019 Viking jewelry Viking ship  Unique bronze Medieval jewelry 100% original",$20.50,"Moscow, Russian Federation",foto-word,https://www.ebay.com/itm/Viking-jewelry-Viking-ship-Unique-bronze-Medieval-jewelry-100-original/323850299003?hash=item4b66fb667b%3Ag%3AgskAAOSwIKFdHTbm&LH_Auction=1
"Jul 13, 2019 Ax  culture of Gava-Goligrady is approximately 1250-1050 BC",$125.50,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Ax-culture-of-Gava-Goligrady-is-approximately-1250-1050-BC/233278166363?hash=item365076555b%3Ag%3AmIYAAOSwpfhdHRy9&LH_Auction=1
"Jul 13, 2019 Ancient  Roman - Celtic circle bronze fibula",$4.24,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Roman-Celtic-circle-bronze-fibula/273918741263?hash=item3fc6d44b0f%3Ag%3AbT4AAOSwjW5dBRJ4&LH_Auction=1
"Jul 13, 2019 Ancient Interesting Roman Legionary Whistle 1st - 4th century AD",$32.00,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Interesting-Roman-Legionary-Whistle-1st-4th-century-AD/273918740854?hash=item3fc6d44976%3Ag%3AFRIAAOSwLVNc88Zh&LH_Auction=1
"Jul 13, 2019 Three Of Life Amulet Ancient Celtic  Magic Druids Talisman 500 - 300 B. C",$1.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Three-Of-Life-Amulet-Ancient-Celtic-Magic-Druids-Talisman-500-300-B-C/273918733398?hash=item3fc6d42c56%3Ag%3AnNEAAOSwARpdIPv0&LH_Auction=1
"Jul 13, 2019 KING SIZE RARE UNIQUE TWO HEAD DRAGON WHEEL MONEY-400bc",$24.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/KING-SIZE-RARE-UNIQUE-TWO-HEAD-DRAGON-WHEEL-MONEY-400bc/273918732060?hash=item3fc6d4271c%3Ag%3AzOoAAOSwgGldCoCI&LH_Auction=1
"Jul 13, 2019 Ancient Bronze Bead Bactrian 300 BC",$7.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Bronze-Bead-Bactrian-300-BC/273918731529?hash=item3fc6d42509%3Ag%3A-kkAAOSwsS9dIeJq&LH_Auction=1
"Jul 13, 2019 ROMAN BRONZE ARMOR APPLIQUE",$0.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/ROMAN-BRONZE-ARMOR-APPLIQUE/273918731266?hash=item3fc6d42402%3Ag%3AaPMAAOSw%7EKpchWx5&LH_Auction=1
"Jul 13, 2019 AX,  culture of Gava-Goligrady is approximately 1250-1050 BC .",$41.00,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/AX-culture-of-Gava-Goligrady-is-approximately-1250-1050-BC/233277640265?hash=item36506e4e49%3Ag%3AaVQAAOSwoOhc5b3c&LH_Auction=1
"Jul 13, 2019 Rare Iron Age / Celtic bronze chariot strap junction metal detecting detector",$46.60,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Rare-Iron-Age-Celtic-bronze-chariot-strap-junction-metal-detecting-detector/392316113423?hash=item5b57dcd20f%3Ag%3AeSwAAOSwfWBdCRMJ&LH_Auction=1
"Jul 13, 2019 Celtic or Roman bronze finger ring  . Metal detecting found.",$15.37,"London, United Kingdom",vhariton2008,https://www.ebay.com/itm/Celtic-or-Roman-bronze-finger-ring-Metal-detecting-found/202727261340?hash=item2f337c849c%3Ag%3Ab-cAAOSwsIBdGQX3&LH_Auction=1
"Jul 12, 2019 Roman  Celtic ancient brooches fibula artifacts 2-3 century AD",$44.26,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-3-century-AD/163768466910?hash=item26215c7dde%3Ag%3Aej4AAOSwUGxdImwr&LH_Auction=1
"Jul 12, 2019 Roman  Celtic ancient brooches fibula artifacts 2-3 century AD",$42.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-2-3-century-AD/163768466910?hash=item26215c7dde%3Ag%3Aej4AAOSwUGxdImwr&LH_Auction=1
"Jul 12, 2019 Roman  Celtic ancient brooches fibula artifacts 1-3 century AD",$43.66,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-artifacts-1-3-century-AD/163768462732?hash=item26215c6d8c%3Ag%3A-GUAAOSwQGVdImsF&LH_Auction=1
"Jul 12, 2019 SMALL SILVER CELTIC COIN........... THE LAST OF MY COINS.",$18.44,"London, United Kingdom",ebbing-tide,https://www.ebay.com/itm/SMALL-SILVER-CELTIC-COIN-THE-LAST-OF-MY-COINS/133104675478?hash=item1efda82a96%3Ag%3Ahw4AAOSwFKddH1vF&LH_Auction=1
"Jul 12, 2019 Bronze bracelet Ram Scythian Koban 1100-800BC.",$100.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-bracelet-Ram-Scythian-Koban-1100-800BC/223578902969?hash=item340e5751b9%3Ag%3AWrgAAOSwuZVcVe2Z&LH_Auction=1
"Jul 12, 2019 ANCIENT CELTIC BRONZE PROTO RING MONEY CIRCA 500 BC VERY RARE AND SCARCE",$0.99,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-PROTO-RING-MONEY-CIRCA-500-BC-VERY-RARE-AND-SCARCE/303213822730?hash=item4698f3c30a%3Ag%3AmekAAOSwpAhdH3f8&LH_Auction=1
"Jul 11, 2019 Ancient Celtic Proto Money Bronze Ring ""Coin"" Circa 400 BC Very Rare",$4.25,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Proto-Money-Bronze-Ring-Coin-Circa-400-BC-Very-Rare/223576083306?hash=item340e2c4b6a%3Ag%3AMuMAAOSwFpNdEmMf&LH_Auction=1
"Jul 11, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE STATUETTE",$52.87,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE/153550170188?hash=item23c04da84c%3Ag%3A2DoAAOSwNkxdGzpU&LH_Auction=1
"Jul 11, 2019 SCARCE CIRCA 100BC-100AD ANCIENT CELTIC BRONZE BOAR FIGURINE VOTIVE",$104.51,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-BOAR-FIGURINE-VOTIVE/153551440917?hash=item23c0610c15%3Ag%3A4xIAAOSwZdZdHHsr&LH_Auction=1
"Jul 11, 2019 large bronce fibula body with circular eyes Celtic Latènetime ca.300BC",$35.00,"Germany, Germany",w.ersmt,https://www.ebay.com/itm/large-bronce-fibula-body-with-circular-eyes-Celtic-Latenetime-ca-300BC/264387518338?hash=item3d8eb95f82%3Ag%3A22MAAOSwOTZdHkUj&LH_Auction=1
"Jul 11, 2019 ANCIENT BRONZE KNIFE SWORD 5000 YEARS BC",$79.00,"Lviv, Ukraine",tasya729,https://www.ebay.com/itm/ANCIENT-BRONZE-KNIFE-SWORD-5000-YEARS-BC/183873088575?hash=item2acfb0ac3f%3Ag%3AFmoAAOSw%7EMpdEnRs&LH_Auction=1
"Jul 11, 2019 ANCIENT CELTIC BRONZE PROTO RING MONEY CIRCA 500 BC VERY RARE AND SCARCE",$0.99,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-PROTO-RING-MONEY-CIRCA-500-BC-VERY-RARE-AND-SCARCE/303212772431?hash=item4698e3bc4f%3Ag%3AhTQAAOSw8n5dE5Q5&LH_Auction=1
"Jul 10, 2019 ANCIENT CELTIC BRONZE AXE-BROKEN- BEAUTIFULL PATINA",$15.00,"Wien, Austria",ella2010nela,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-AXE-BROKEN-BEAUTIFULL-PATINA/123820300149?hash=item1cd443d775%3Ag%3ASSgAAOSw0-NdGTc-&LH_Auction=1
"Jul 10, 2019 ANCIENT CELTIC BRONZE AXE-BROKEN- GREEN PATINA",$10.00,"Wien, Austria",ella2010nela,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-AXE-BROKEN-GREEN-PATINA/123820296770?hash=item1cd443ca42%3Ag%3AJDoAAOSwKgZdGTWs&LH_Auction=1
"Jul 10, 2019 northern stone figure europe celtic-viking,",$200.00,"Arrayanes, Spain",gorrinero135,https://www.ebay.com/itm/northern-stone-figure-europe-celtic-viking/401811607342?hash=item5d8dd68f2e%3Ag%3ABlMAAOSw2QtdJjwD&LH_Auction=1
"Jul 10, 2019  ANCIENT CELTIC BRONZE AMULET? - UK FIND",$9.84,"Preston, United Kingdom",britannia-antiquities,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-AMULET-UK-FIND/312684025530?hash=item48cd6b96ba%3Ag%3A-KMAAOSw54hdHI4y&LH_Auction=1
"Jul 10, 2019 HORSEMAN Ancient Celtic Bronze Figure Horse Rider - RARE ARTIFACT",$11.75,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/HORSEMAN-Ancient-Celtic-Bronze-Figure-Horse-Rider-RARE-ARTIFACT/223574577640?hash=item340e1551e8%3Ag%3AqD0AAOSw7HFdHNSq&LH_Auction=1
"Jul 10, 2019 northern stone figure europe celtic VIII CENTURY",$90.00,"Arrayanes, Spain",gorrinero135,https://www.ebay.com/itm/northern-stone-figure-europe-celtic-VIII-CENTURY/401803776537?hash=item5d8d5f1219%3Ag%3A2qsAAOSwUDldHNoy&LH_Auction=1
"Jul 10, 2019 Bronze zoomorphic amulet pendant Bird Simurgh Scythian Koban 2000-1000BC.",$50.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-zoomorphic-amulet-pendant-Bird-Simurgh-Scythian-Koban-2000-1000BC/223578920284?hash=item340e57955c%3Ag%3AygUAAOSwQWRc4Trn&LH_Auction=1
"Jul 9, 2019 Scythian akinak. Scythians. 8th century. 42 cm. Excellent condition. ORIGINAL",$243.50,"Bad Schwalbach, Germany",terra-antica,https://www.ebay.com/itm/Scythian-akinak-Scythians-8th-century-42-cm-Excellent-condition-ORIGINAL/401802470100?hash=item5d8d4b22d4%3Ag%3AO3AAAOSwlLBdG1Hp&LH_Auction=1
"Jul 9, 2019 ANCIENT CELTIC DRUIDS BRONZE STYLIZED PHALLUS AMULET - 500/400 BC",$5.50,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/ANCIENT-CELTIC-DRUIDS-BRONZE-STYLIZED-PHALLUS-AMULET-500-400-BC/133098934823?hash=item1efd509227%3Ag%3AO7cAAOSwgYlct1ls&LH_Auction=1
"Jul 9, 2019 SUPERB ANCIENT CELTIC ROMAN BRONZE RING DEPICTING CANCER -  100/300 AD - 19mm",$3.35,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/SUPERB-ANCIENT-CELTIC-ROMAN-BRONZE-RING-DEPICTING-CANCER-100-300-AD-19mm/133098934851?hash=item1efd509243%3Ag%3A1lYAAOSwqZxc7EKc&LH_Auction=1
"Jul 9, 2019 SUPERB EUROPEAN LATE BRONZE AGE MIRROR -1000 BC- SILVERED BRONZE /W NICE DETAILS",$15.50,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/SUPERB-EUROPEAN-LATE-BRONZE-AGE-MIRROR-1000-BC-SILVERED-BRONZE-W-NICE-DETAILS/133098934793?hash=item1efd509209%3Ag%3AggUAAOSw7QBczx48&LH_Auction=1
"Jul 9, 2019 SUPERB ANCIENT CELTIC ROMAN DECORATED BRONZE RING -  100/300 AD - 19mm",$5.10,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/SUPERB-ANCIENT-CELTIC-ROMAN-DECORATED-BRONZE-RING-100-300-AD-19mm/133098934839?hash=item1efd509237%3Ag%3A8pUAAOSwnpBc%7Ef4O&LH_Auction=1
"Jul 9, 2019 SUPERB ANCIENT CELTIC ROMAN DECORATED BRONZE RING -  100/300 AD - 18mm",$1.00,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/SUPERB-ANCIENT-CELTIC-ROMAN-DECORATED-BRONZE-RING-100-300-AD-18mm/133098934838?hash=item1efd509236%3Ag%3ARh8AAOSw2CZc7EUb&LH_Auction=1
"Jul 9, 2019 ANCIENT CELTIC DRUIDS BRONZE OPENWORK AMULET PENDANT - 300 BC - WEARABLE",$33.00,"Kozarska Dubica, Bosnia and Herzegovina",ad_praetorium_antiques,https://www.ebay.com/itm/ANCIENT-CELTIC-DRUIDS-BRONZE-OPENWORK-AMULET-PENDANT-300-BC-WEARABLE/133098934816?hash=item1efd509220%3Ag%3AIaAAAOSw9m9cs3sq&LH_Auction=1
